accession	taxid	organism	domain	domain_listed	phylum	phylum_taxid	class	class_taxid	order	order_taxid	family	family_taxid	genus	genus_taxid	species	species_taxid	species_name_ncbi	paired_gcf	level	length	n_contigs	completeness	contamination	taxcheck	dup_taxid	strain_dup	no_genus	name_mismatch	taxcheck_bad	low_quality	pass_gold
GCA_013003965.1	2732067	Usitatibacter rugosus	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Nitrosomonadales	32003	Usitatibacteraceae	2803844	Usitatibacter	2803845	Usitatibacter rugosus	2732067	Usitatibacter rugosus	GCF_013003965.1	Complete Genome	4563145	1	86.47	20.52	OK	0	0	0	0	0	1	0
GCA_013003985.1	2732487	Usitatibacter palustris	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Nitrosomonadales	32003	Usitatibacteraceae	2803844	Usitatibacter	2803845	Usitatibacter palustris	2732487	Usitatibacter palustris	GCF_013003985.1	Complete Genome	3958808	1	85.66	15.73	OK	0	0	0	0	0	1	0
GCA_013046825.1	154288	Turicibacter sanguinis	Bacteria	Bacteria	Bacillota	1239	Erysipelotrichia	526524	Erysipelotrichales	526525	Turicibacteraceae	2810281	Turicibacter	191303	Turicibacter sanguinis	154288	Turicibacter sanguinis	GCF_013046825.1	Complete Genome	2999687	1	95.65	3.29	OK	1	0	0	0	0	0	1
GCA_013282625.1	2739063	Thiomicrorhabdus xiamenensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Piscirickettsiaceae	135616	Thiomicrorhabdus	2039723	Thiomicrorhabdus xiamenensis	2739063	Thiomicrorhabdus xiamenensis	GCF_013282625.1	Complete Genome	2594948	1	99.25	0.83	OK	0	0	0	0	0	0	1
GCA_013391695.1	2748011	Thiomicrorhabdus cannonii	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Piscirickettsiaceae	135616	Thiomicrorhabdus	2039723	Thiomicrorhabdus cannonii	2748011	Thiomicrorhabdus cannonii	GCF_013391695.1	Contig	2493962	59	100	0.62	OK	0	0	0	0	0	0	1
GCA_013391765.2	2748010	Thiomicrorhabdus heinhorstiae	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Piscirickettsiaceae	135616	Thiomicrorhabdus	2039723	Thiomicrorhabdus heinhorstiae	2748010	Thiomicrorhabdus heinhorstiae	GCF_013391765.2	Contig	2611196	96	99.66	0.76	OK	0	0	0	0	0	0	1
GCA_013761125.1	1936021	Thermosulfuriphilus ammonigenes	Bacteria	Bacteria	Thermodesulfobacteriota	200940	Thermodesulfobacteria	67799	Thermodesulfobacteriales	188710	Thermodesulfobacteriaceae	188711	Thermosulfuriphilus	2033601	Thermosulfuriphilus ammonigenes	1936021	Thermosulfuriphilus ammonigenes	GCF_013761125.1	Contig	2282034	8	96.68	4.31	OK	1	0	0	0	0	0	1
GCA_014126825.1	2760083	Tomitella gaofuii	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007			Tomitella	741759	Tomitella gaofuii	2760083	Tomitella gaofuii	GCF_014126825.1	Complete Genome	4353844	1	97.62		OK	1	0	0	0	0	1	0
GCA_014131695.1	445974	Thomasclavelia ramosa DSM 1402	Bacteria	Bacteria	Bacillota	1239	Erysipelotrichia	526524	Erysipelotrichales	526525	Coprobacillaceae	2810280	Thomasclavelia	3025755	Thomasclavelia ramosa	1547	Thomasclavelia ramosa	GCF_014131695.1	Complete Genome	3247604	1	99.37		OK	1	1	0	0	0	1	0
GCA_014145225.1	1653858	Thiospirillum jenense	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Chromatiales	135613	Chromatiaceae	1046	Thiospirillum	212111	Thiospirillum jenense	1653858	Thiospirillum jenense	GCF_014145225.1	Contig	3217111	128	91.17	1.03	OK	0	0	0	0	0	0	1
GCA_014191445.1	1661	Trueperella pyogenes	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Actinomycetales	2037	Actinomycetaceae	2049	Trueperella	1069494	Trueperella pyogenes	1661	Trueperella pyogenes	GCF_014191445.1	Contig	2187257	30	93.17	3.29	OK	1	0	0	0	0	0	1
GCA_014201655.1	90323	Thermosipho japonicus	Bacteria	Bacteria	Thermotogota	200918	Thermotogae	188708	Thermotogales	2419	Fervidobacteriaceae	1643950	Thermosipho	2420	Thermosipho japonicus	90323	Thermosipho japonicus	GCF_014201655.1	Scaffold	1917137	12	95.55	3.31	OK	0	0	0	0	0	0	1
GCA_014201975.1	744515	Treponema ruminis	Bacteria	Bacteria	Spirochaetota	203691	Spirochaetia	203692	Treponematales	3120456	Treponemataceae	2845253	Treponema	157	Treponema ruminis	744515	Treponema ruminis	GCF_014201975.1	Scaffold	3323807	20	98.7	0.58	OK	1	0	0	0	0	0	1
GCA_014202035.1	744512	Treponema rectale	Bacteria	Bacteria	Spirochaetota	203691	Spirochaetia	203692	Treponematales	3120456	Treponemataceae	2845253	Treponema	157	Treponema rectale	744512	Treponema rectale	GCF_014202035.1	Scaffold	2869177	9	99.35	1.73	OK	1	0	0	0	0	0	1
GCA_014202415.1	675874	Tolumonas osonensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Aeromonadales	135624	Aeromonadaceae	84642	Tolumonas	43947	Tolumonas osonensis	675874	Tolumonas osonensis	GCF_014202415.1	Scaffold	3285284	32	91.58	4.63	OK	0	0	0	0	0	0	1
GCA_014202525.1	51173	Ureibacillus thermosphaericus	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Caryophanaceae	186818	Ureibacillus	160795	Ureibacillus thermosphaericus	51173	Ureibacillus thermosphaericus	GCF_014202525.1	Scaffold	2996549	97	88.18	3.46	OK	1	0	0	0	0	1	0
GCA_014203605.1	1999	Thiemannella venezuelensis	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Streptosporangiales	85012	Streptosporangiaceae	2004	Thiemannella	3705286	Thiemannella venezuelensis	1999	Thiemannella venezuelensis	GCF_014203605.1	Scaffold	8185542	94	83.99	5.07	OK	1	0	0	0	0	1	0
GCA_014284125.1	2762300	Undibacterium umbellatum	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Oxalobacteraceae	75682	Undibacterium	401469	Undibacterium umbellatum	2762300	Undibacterium umbellatum	GCF_014284125.1	Scaffold	6458716	105	98.93	1.82	OK	0	0	0	0	0	0	1
GCA_014284335.1	2762292	Undibacterium hunanense	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Oxalobacteraceae	75682	Undibacterium	401469	Undibacterium hunanense	2762292	Undibacterium hunanense	GCF_014284335.1	Scaffold	6277493	110	98.99	1.5	OK	0	0	0	0	0	0	1
GCA_014397115.1	218144	Vagococcus carniphilus	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Enterococcaceae	81852	Vagococcus	2737	Vagococcus carniphilus	218144	Vagococcus carniphilus	GCF_014397115.1	Complete Genome	3128613	3	96.72	6.48	OK	1	0	0	0	0	1	0
GCA_014636235.1	657419	Tistrella bauzanensis	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Geminicoccales	3108222	Geminicoccaceae	2066434	Tistrella	171436	Tistrella bauzanensis	657419	Tistrella bauzanensis	GCF_014636235.1	Contig	5755383	225	97.97	0.68	OK	1	0	0	0	0	0	1
GCA_014644315.1	2035528	Tsuneonella deserti	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Sphingomonadales	204457	Erythrobacteraceae	335929	Tsuneonella	2800686	Tsuneonella deserti	2035528	Tsuneonella deserti	GCF_014644315.1	Contig	2775751	20	92.2	4.3	OK	0	0	0	0	0	0	1
GCA_014647535.1	532059	Thermus composti	Bacteria	Bacteria	Deinococcota	1297	Deinococci	188787	Thermales	68933	Thermaceae	188786	Thermus	270	Thermus composti	532059	Thermus composti	GCF_014647535.1	Contig	2080570	64	98.55	1.22	OK	1	0	0	0	0	0	1
GCA_014647775.1	103836	Thermopolyspora flexuosa	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Streptosporangiales	85012	Streptosporangiaceae	2004	Thermopolyspora	359169	Thermopolyspora flexuosa	103836	Thermopolyspora flexuosa	GCF_014647775.1	Scaffold	5866409	188	70.64	4.38	OK	1	0	0	0	0	1	0
GCA_014651275.1	227084	Ulvibacter litoralis	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Ulvibacter	237444	Ulvibacter litoralis	227084	Ulvibacter litoralis	GCF_014651275.1	Contig	3825459	82	100		OK	1	0	0	0	0	1	0
GCA_014652875.1	1607949	Tianweitania populi	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Hyphomicrobiales	356	Phyllobacteriaceae	69277	Tianweitania	1763452	Tianweitania populi	1607949	Tianweitania populi	GCF_014652875.1	Contig	4287386	16	98.13	0.44	OK	1	0	0	0	0	0	1
GCA_014779695.1	2774330	Tuanshanicoccus lijuaniae	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Aerococcaceae	186827	Tuanshanicoccus	3465067	Tuanshanicoccus lijuaniae	2774330	Tuanshanicoccus lijuaniae	GCF_014779695.1	Contig	2391920	41	97.78	1.56	OK	1	0	0	0	0	0	1
GCA_014836845.1	2762222	Ureibacillus galli	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Caryophanaceae	186818	Ureibacillus	160795	Ureibacillus galli	2762222	Ureibacillus galli	GCF_014836845.1	Scaffold	3726905	79	90.1	4.76	OK	0	0	0	0	0	0	1
GCA_014926385.1	2733571	Trueperella pecoris	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Actinomycetales	2037	Actinomycetaceae	2049	Trueperella	1069494	Trueperella pecoris	2733571	Trueperella pecoris	GCF_014926385.1	Complete Genome	2282684	1	100	0.95	OK	0	0	0	0	0	0	1
GCA_014984185.1	744512	Treponema rectale	Bacteria	Bacteria	Spirochaetota	203691	Spirochaetia	203692	Treponematales	3120456	Treponemataceae	2845253	Treponema	157	Treponema rectale	744512	Treponema rectale		Complete Genome	2864011	1	76.47	23.18	OK	1	0	0	0	0	1	0
GCA_015207365.1	1828880	Vacuolonema iberomarrocanum LEGE 07170	Bacteria	Bacteria	Cyanobacteriota	1117	Cyanophyceae	3028117	Oculatellales	3079748	Oculatellaceae	2303507	Vacuolonema	3454631	Vacuolonema iberomarrocanum	3454632	Vacuolonema iberomarrocanum	GCF_015207365.1	Contig	6935026	143	99.16	3.33	OK	0	0	0	0	0	0	1
GCA_016019955.1	2792481	Thiosulfatihalobacter marinus	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodobacterales	204455	Roseobacteraceae	2854170	Thiosulfatihalobacter	2930249	Thiosulfatihalobacter marinus	2792481	Thiosulfatihalobacter marinus	GCF_016019955.1	Scaffold	4158699	68	100	0.41	OK	0	0	0	0	0	0	1
GCA_016027135.1	1547	Thomasclavelia ramosa	Bacteria	Bacteria	Bacillota	1239	Erysipelotrichia	526524	Erysipelotrichales	526525	Coprobacillaceae	2810280	Thomasclavelia	3025755	Thomasclavelia ramosa	1547	Thomasclavelia ramosa	GCF_016027135.1	Complete Genome	3244407	1	99.37		OK	1	0	0	0	0	1	0
GCA_016117655.1	2787628	Treponema peruense	Bacteria	Bacteria	Spirochaetota	203691	Spirochaetia	203692	Treponematales	3120456	Treponemataceae	2845253	Treponema	157	Treponema peruense	2787628	Treponema peruense	GCF_016117655.1	Complete Genome	2738066	1	99.18		OK	1	0	0	0	0	1	0
GCA_016126655.1	2774330	Tuanshanicoccus lijuaniae	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Aerococcaceae	186827	Tuanshanicoccus	3465067	Tuanshanicoccus lijuaniae	2774330	Tuanshanicoccus lijuaniae	GCF_016126655.1	Complete Genome	2424983	1	97.78	0.88	OK	1	0	0	0	0	0	1
GCA_016237705.1	2796928	Tuanshanicoccus yangjingiae	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Aerococcaceae	186827	Tuanshanicoccus	3465067	Tuanshanicoccus yangjingiae	2796928	Tuanshanicoccus yangjingiae	GCF_016237705.1	Complete Genome	2098780	1	96.62	1.77	OK	1	0	0	0	0	0	1
GCA_016583575.1	13725	Thiocystis violacea	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Chromatiales	135613	Chromatiaceae	1046	Thiocystis	13724	Thiocystis violacea	13725	Thiocystis violacea	GCF_016583575.1	Contig	5368928	207	99.92	0.61	OK	0	0	0	0	0	0	1
GCA_016583825.1	69359	Thiohalocapsa halophila	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Chromatiales	135613	Chromatiaceae	1046	Thiohalocapsa	85079	Thiohalocapsa halophila	69359	Thiohalocapsa halophila	GCF_016583825.1	Contig	5738447	303	99.4	1.39	OK	0	0	0	0	0	0	1
GCA_016592575.1	981385	Thermotomaculum hydrothermale	Bacteria	Bacteria	Acidobacteriota	57723	Holophagae	533205	Thermotomaculales	2562243	Thermotomaculaceae	2562244	Thermotomaculum	1172428	Thermotomaculum hydrothermale	981385	Thermotomaculum hydrothermale	GCF_016592575.1	Complete Genome	2317141	1	68.47	7.21	OK	0	0	0	0	0	1	0
GCA_016599145.1	1387982	Tomitella cavernea	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007			Tomitella	741759	Tomitella cavernea	1387982	Tomitella cavernea	GCF_016599145.1	Contig	4021385	115	100		OK	1	0	0	0	0	1	0
GCA_016599245.1	630403	Tomitella biformata	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007			Tomitella	741759	Tomitella biformata	630403	Tomitella biformata	GCF_016599245.1	Contig	4710183	54	98.95		OK	0	0	0	0	0	1	0
GCA_016653465.1	61597	Thiocystis minor	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Chromatiales	135613	Chromatiaceae	1046	Thiocystis	13724	Thiocystis minor	61597	Thiocystis minor	GCF_016653465.1	Scaffold	5297929	205	99.08	0.83	OK	0	0	0	0	0	0	1
GCA_016696765.1	1796652	Turicimonas muris	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Sutterellaceae	995019	Turicimonas	1918598	Turicimonas muris	1796652	Turicimonas muris	GCF_016696765.1	Chromosome	2887949	25	95.87	5.11	OK	1	0	0	0	0	1	0
GCA_016722965.1	2801339	Tumebacillus amylolyticus	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Alicyclobacillaceae	186823	Tumebacillus	432330	Tumebacillus amylolyticus	2801339	Tumebacillus amylolyticus	GCF_016722965.1	Scaffold	4805799	33	95.84	12.58	OK	0	0	0	0	0	1	0
GCA_016772315.1	2735563	Thiothrix subterranea	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Thiotrichaceae	135617	Thiothrix	1030	Thiothrix subterranea	2735563	Thiothrix subterranea	GCF_016772315.1	Complete Genome	4077558	4	96.7	2.4	OK	0	0	0	0	0	0	1
GCA_017161265.1	58231	Treponema medium	Bacteria	Bacteria	Spirochaetota	203691	Spirochaetia	203692	Treponematales	3120456	Treponemataceae	2845253	Treponema	157	Treponema medium	58231	Treponema medium	GCF_017161265.1	Complete Genome	2721998	1	98.82		OK	0	0	0	0	0	1	0
GCA_017161305.1	744515	Treponema ruminis	Bacteria	Bacteria	Spirochaetota	203691	Spirochaetia	203692	Treponematales	3120456	Treponemataceae	2845253	Treponema	157	Treponema ruminis	744515	Treponema ruminis	GCF_017161305.1	Complete Genome	2895582	1	81.36	0.58	OK	1	0	0	0	0	1	0
GCA_017161325.1	409322	Treponema pedis	Bacteria	Bacteria	Spirochaetota	203691	Spirochaetia	203692	Treponematales	3120456	Treponemataceae	2845253	Treponema	157	Treponema pedis	409322	Treponema pedis	GCF_017161325.1	Complete Genome	2889390	1	90.64	2.09	OK	1	0	0	0	0	0	1
GCA_017315705.1	2816356	Trinickia mobilis	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Burkholderiaceae	119060	Trinickia	2571160	Trinickia mobilis	2816356	Trinickia mobilis	GCF_017315705.1	Scaffold	7997074	168	99.83	1.98	OK	0	0	0	0	0	0	1
GCA_017315725.1	2767482	Trinickia acidisoli	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Burkholderiaceae	119060	Trinickia	2571160	Trinickia acidisoli	2767482	Trinickia acidisoli	GCF_017315725.1	Contig	6411482	2	99.94	2.85	OK	0	0	0	0	0	0	1
GCA_017349355.1	111770	Thiothrix fructosivorans	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Thiotrichaceae	135617	Thiothrix	1030	Thiothrix fructosivorans	111770	Thiothrix fructosivorans	GCF_017349355.1	Contig	4355037	8	97.64	1.71	OK	0	0	0	0	0	0	1
GCA_017358165.1	2571116	Thermosipho ferrireducens	Bacteria	Bacteria	Thermotogota	200918	Thermotogae	188708	Thermotogales	2419	Fervidobacteriaceae	1643950	Thermosipho	2420	Thermosipho ferrireducens	2571116	Thermosipho ferrireducens	GCF_017358165.1	Complete Genome	1982543	1	80.71	15.57	OK	0	0	0	0	0	1	0
GCA_017571465.1	2818442	Thiomicrorhabdus marina	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Piscirickettsiaceae	135616	Thiomicrorhabdus	2039723	Thiomicrorhabdus marina	2818442	Thiomicrorhabdus marina	GCF_017571465.1	Contig	2831073	82	99.1		OK	0	0	0	0	0	1	0
GCA_017813335.1	1502156	Tianweitania sediminis	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Hyphomicrobiales	356	Phyllobacteriaceae	69277	Tianweitania	1763452	Tianweitania sediminis	1502156	Tianweitania sediminis	GCF_017813335.1	Contig	4704309	22	95.96	0.78	OK	1	0	0	0	0	0	1
GCA_017829975.1	2794353	Vagococcus allomyrinae	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Enterococcaceae	81852	Vagococcus	2737	Vagococcus allomyrinae	2794353	Vagococcus allomyrinae	GCF_017829975.1	Scaffold	5705793	52	98.21	7.82	OK	0	0	0	0	0	1	0
GCA_017893965.1	138851	Treponema parvum	Bacteria	Bacteria	Spirochaetota	203691	Spirochaetia	203692	Treponematales	3120456	Treponemataceae	2845253	Treponema	157	Treponema parvum	138851	Treponema parvum	GCF_017893965.1	Complete Genome	2658287	1	100		OK	0	0	0	0	0	1	0
GCA_017901135.1	2891210	Thiothrix litoralis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Thiotrichaceae	135617	Thiothrix	1030	Thiothrix litoralis	2891210	Thiothrix litoralis	GCF_017901135.1	Complete Genome	4284843	1	98.28	2.63	OK	0	0	0	0	0	0	1
GCA_017901175.1	111769	Thiothrix unzii	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Thiotrichaceae	135617	Thiothrix	1030	Thiothrix unzii	111769	Thiothrix unzii	GCF_017901175.1	Complete Genome	3724392	8	93.97	2.43	OK	0	0	0	0	0	0	1
GCA_018224955.1	2827239	Thetidibacter halocola	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodobacterales	204455	Roseobacteraceae	2854170	Thetidibacter	3046595	Thetidibacter halocola	2827239	Thetidibacter halocola	GCF_018224955.1	Contig	4844583	22	99.69	1.07	OK	0	0	0	0	0	0	1
GCA_018305205.1	2735723	Turicibacter bilis	Bacteria	Bacteria	Bacillota	1239	Erysipelotrichia	526524	Erysipelotrichales	526525	Turicibacteraceae	2810281	Turicibacter	191303	Turicibacter bilis	2735723	Turicibacter bilis	GCF_018305205.1	Scaffold	2714640	99	80.12	9.71	OK	1	0	0	0	0	1	0
GCA_018457165.1	2814886	Tianweitania aestuarii	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Hyphomicrobiales	356	Phyllobacteriaceae	69277	Tianweitania	1763452	Tianweitania aestuarii	2814886	Tianweitania aestuarii	GCF_018457165.1	Contig	3832414	7	96.64	0.34	OK	0	0	0	0	0	0	1
GCA_018917865.1	2841534	Tissierella simiarum	Bacteria	Bacteria	Bacillota	1239	Tissierellia	1737404	Tissierellales	1737405	Tissierellaceae	1737406	Tissierella	41273	Tissierella simiarum	2841534	Tissierella simiarum	GCF_018917865.1	Contig	4087897	52	98.28	0.86	OK	0	0	0	0	0	0	1
GCA_019188485.1	1331689	Ursidibacter maritimus	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Ursidibacter	1855419	Ursidibacter maritimus	1331689	Ursidibacter maritimus	GCF_019188485.1	Scaffold	1984749	56	97.2	0.8	OK	1	0	0	0	0	0	1
GCA_019430925.1	2862456	Thermus brevis	Bacteria	Bacteria	Deinococcota	1297	Deinococci	188787	Thermales	68933	Thermaceae	188786	Thermus	270	Thermus brevis	2862456	Thermus brevis	GCF_019430925.1	Contig	2554201	50	99.28	1.15	OK	0	0	0	0	0	0	1
GCA_019973715.1	274	Thermus thermophilus	Bacteria	Bacteria	Deinococcota	1297	Deinococci	188787	Thermales	68933	Thermaceae	188786	Thermus	270	Thermus thermophilus	274	Thermus thermophilus	GCF_019973715.1	Complete Genome	2116070	3	97.38	0.26	OK	0	0	0	0	0	0	1
GCA_021044585.1	2894755	Thiomicrolovo sulfuroxydans	Bacteria	Bacteria	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Sulfurimonadaceae	2771471	Thiomicrolovo	3451667	Thiomicrolovo sulfuroxydans	2894755	Thiomicrolovo sulfuroxydans	GCF_021044585.1	Complete Genome	2524721	1	90.23	11.77	OK	0	0	0	0	0	1	0
GCA_021228795.1	521689	Thiocapsa bogorovii	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Chromatiales	135613	Chromatiaceae	1046	Thiocapsa	1056	Thiocapsa bogorovii	521689	Thiocapsa bogorovii	GCF_021228795.1	Complete Genome	5649927	1	99.47	0.56	OK	0	0	0	0	0	0	1
GCA_021462405.1	1214928	Thermus tengchongensis	Bacteria	Bacteria	Deinococcota	1297	Deinococci	188787	Thermales	68933	Thermaceae	188786	Thermus	270	Thermus tengchongensis	1214928	Thermus tengchongensis	GCF_021462405.1	Scaffold	2379615	29	98.79	2.22	OK	1	0	0	0	0	0	1
GCA_021462525.1	1330700	Thermus caliditerrae	Bacteria	Bacteria	Deinococcota	1297	Deinococci	188787	Thermales	68933	Thermaceae	188786	Thermus	270	Thermus caliditerrae	1330700	Thermus caliditerrae	GCF_021462525.1	Contig	2315988	45	98.74	0.47	OK	0	0	0	0	0	0	1
GCA_021648855.2	2699888	Tychonema litorale BBK16	Bacteria	Bacteria	Cyanobacteriota	1117	Cyanophyceae	3028117	Oscillatoriales	1150	Microcoleaceae	1892252	Tychonema	54312	Tychonema litorale	3688395	Tychonema litorale	GCF_021648855.2	Scaffold	5813203	165	100	0.24	OK	1	1	0	0	0	0	1
GCA_021650935.1	96472	Thiothrix winogradskyi	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Thiotrichaceae	135617	Thiothrix	1030	Thiothrix winogradskyi	96472	Thiothrix winogradskyi	GCF_021650935.1	Complete Genome	4380446	3	97	3.84	OK	0	0	0	0	0	0	1
GCA_021654855.1	2791037	Thiomicrorhabdus immobilis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Piscirickettsiaceae	135616	Thiomicrorhabdus	2039723	Thiomicrorhabdus immobilis	2791037	Thiomicrorhabdus immobilis	GCF_021654855.1	Complete Genome	2539444	1	99.89	0.21	OK	0	0	0	0	0	0	1
GCA_022556335.1	482827	Thermus arciformis	Bacteria	Bacteria	Deinococcota	1297	Deinococci	188787	Thermales	68933	Thermaceae	188786	Thermus	270	Thermus arciformis	482827	Thermus arciformis	GCF_022556335.1	Contig	2425037	100	98.89	0.85	OK	1	0	0	0	0	0	1
GCA_022568815.1	2908202	Undibacterium paludis	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Oxalobacteraceae	75682	Undibacterium	401469	Undibacterium paludis	2908202	Undibacterium paludis	GCF_022568815.1	Contig	6506011	76	98.62	1.29	OK	0	0	0	0	0	0	1
GCA_022760835.1	2908145	Thermus altitudinis	Bacteria	Bacteria	Deinococcota	1297	Deinococci	188787	Thermales	68933	Thermaceae	188786	Thermus	270	Thermus altitudinis	2908145	Thermus altitudinis	GCF_022760835.1	Scaffold	2349064	75	98.15	0.73	OK	0	0	0	0	0	0	1
GCA_022760855.1	2908146	Thermus albus	Bacteria	Bacteria	Deinococcota	1297	Deinococci	188787	Thermales	68933	Thermaceae	188786	Thermus	270	Thermus albus	2908146	Thermus albus	GCF_022760855.1	Scaffold	2259709	26	99.52	0.37	OK	0	0	0	0	0	0	1
GCA_022760915.1	2908147	Thermus thalpophilus	Bacteria	Bacteria	Deinococcota	1297	Deinococci	188787	Thermales	68933	Thermaceae	188786	Thermus	270	Thermus thalpophilus	2908147	Thermus thalpophilus	GCF_022760915.1	Contig	2459001	179	99.29	1.51	OK	0	0	0	0	0	0	1
