acc_a	acc_b	class	genus_a	genus_b	conserved_a	proteins_a	conserved_b	proteins_b	pocp	mash_dist	aai	prot_dist
GCA_007754425.1	GCA_008704535.1	inter_genus	Gimesia	Streptomyces	434	5793	472	6558	7.3354		42.8478	
GCA_000181475.1	GCA_030065535.1	inter_genus	Gimesia	Microbacterium	315	5814	313	2753	7.3305	0.405585	42.6164	
GCA_001005315.1	GCA_000196115.1	inter_genus	Kordia	Rhodopirellula	351	4694	368	5115	7.3300	0.405585	42.5642	
GCA_007748195.1	GCA_008704535.1	inter_genus	Gimesia	Streptomyces	421	5591	469	6558	7.3257		42.7581	
GCA_000154725.1	GCA_034424525.1	inter_genus	Kordia	Sphingobium	330	4294	354	5046	7.3233		42.9162	
GCA_013328815.1	GCA_000154725.1	inter_genus	Tabrizicola	Kordia	334	4364	300	4294	7.3227		43.5810	
GCA_013328815.1	GCA_001437435.1	inter_genus	Tabrizicola	Furfurilactobacillus	252	4364	213	1991	7.3171		43.0049	
GCA_003054265.1	GCA_002727185.1	inter_genus	Kordia	Rhodopirellula	334	4003	378	5729	7.3161	0.405585	42.7481	
GCA_007748195.1	GCA_001005315.1	inter_genus	Gimesia	Kordia	387	5591	364	4694	7.3019	0.405585	42.5794	
GCA_042654505.1	GCA_030065535.1	inter_genus	Epilithonimonas	Microbacterium	223	3479	232	2753	7.3010	0.405585	42.0979	
GCA_009720525.1	GCA_013409785.1	inter_genus	Gimesia	Microbacterium	350	6104	354	3554	7.2893	0.405585	42.6339	
GCA_042650985.1	GCA_041537905.1	inter_genus	Epilithonimonas	Ruegeria	308	3675	327	5052	7.2763		43.1740	
GCA_007754425.1	GCA_001005315.1	inter_genus	Gimesia	Kordia	392	5793	370	4694	7.2661	0.405585	43.0196	
GCA_043556415.1	GCA_000338295.1	inter_genus	Microbacterium	Rhodopirellula	285	2715	296	5290	7.2580	0.405585	42.4182	
GCA_016481275.1	GCA_020966775.1	inter_genus	Antrihabitans	Rhodopirellula	408	5994	372	4755	7.2565	0.405585	42.8462	
GCA_009901525.1	GCA_002727185.1	inter_genus	Kordia	Rhodopirellula	354	4542	391	5729	7.2534	0.405585	42.3486	
GCA_001005315.1	GCA_000338295.1	inter_genus	Kordia	Rhodopirellula	355	4694	369	5290	7.2516	0.405585	42.6300	
GCA_007748195.1	GCA_030065535.1	inter_genus	Gimesia	Microbacterium	299	5591	306	2753	7.2507	0.405585	42.2979	
GCA_000196115.1	GCA_900636385.1	inter_genus	Rhodopirellula	Staphylococcus	271	5115	262	2236	7.2507		42.6424	
GCA_008297975.1	GCA_000196115.1	inter_genus	Antrihabitans	Rhodopirellula	387	5303	367	5115	7.2375		42.7984	
GCA_900142325.1	GCA_000196115.1	inter_genus	Epilithonimonas	Rhodopirellula	298	3312	311	5115	7.2268	0.405585	42.2571	
GCA_000181475.1	GCA_025960885.1	inter_genus	Gimesia	Microbacterium	339	5814	339	3572	7.2235	0.405585	42.3510	
GCA_007754425.1	GCA_030065535.1	inter_genus	Gimesia	Microbacterium	309	5793	308	2753	7.2198	0.405585	42.4134	
GCA_900142325.1	GCA_020966775.1	inter_genus	Epilithonimonas	Rhodopirellula	290	3312	291	4755	7.2022	0.405585	42.7228	
GCA_015999335.1	GCA_009901525.1	inter_genus	Tabrizicola	Kordia	354	4484	296	4542	7.2014		43.6616	
GCA_007748195.1	GCA_900636385.1	inter_genus	Gimesia	Staphylococcus	281	5591	282	2236	7.1930		42.7320	
GCA_001005315.1	GCA_019334345.1	inter_genus	Kordia	Neohoeflea	284	4694	314	3629	7.1849		43.2901	
GCA_016481275.1	GCA_000196115.1	inter_genus	Antrihabitans	Rhodopirellula	413	5994	385	5115	7.1834		43.2041	
GCA_042650985.1	GCA_000196115.1	inter_genus	Epilithonimonas	Rhodopirellula	309	3675	322	5115	7.1786	0.405585	42.0661	
GCA_043944905.1	GCA_009720525.1	inter_genus	Antrihabitans	Gimesia	447	6008	422	6104	7.1747		42.6645	
GCA_008297975.1	GCA_000338295.1	inter_genus	Antrihabitans	Rhodopirellula	386	5303	374	5290	7.1745		42.7645	
GCA_004365655.1	GCA_001437435.1	inter_genus	Epilithonimonas	Furfurilactobacillus	181	3195	191	1991	7.1732		42.6165	
GCA_000181475.1	GCA_009901525.1	inter_genus	Gimesia	Kordia	385	5814	357	4542	7.1649	0.405585	42.6517	
GCA_012932915.1	GCA_020966775.1	inter_genus	Antrihabitans	Rhodopirellula	406	6310	386	4755	7.1577		43.7262	
GCA_042654505.1	GCA_000196115.1	inter_genus	Epilithonimonas	Rhodopirellula	307	3479	308	5115	7.1562	0.405585	42.3782	
GCA_015999335.1	GCA_000154725.1	inter_genus	Tabrizicola	Kordia	336	4484	292	4294	7.1542		43.5739	
GCA_007754425.1	GCA_009901525.1	inter_genus	Gimesia	Kordia	378	5793	361	4542	7.1505	0.405585	42.3360	
GCA_009720525.1	GCA_009901525.1	inter_genus	Gimesia	Kordia	400	6104	361	4542	7.1482	0.405585	42.8382	
GCA_009720525.1	GCA_000154725.1	inter_genus	Gimesia	Kordia	390	6104	353	4294	7.1456	0.405585	42.8637	
GCA_000181475.1	GCA_013409785.1	inter_genus	Gimesia	Microbacterium	329	5814	340	3554	7.1413	0.405585	42.3812	
GCA_043944905.1	GCA_000181475.1	inter_genus	Antrihabitans	Gimesia	438	6008	406	5814	7.1392		42.6430	
GCA_043944905.1	GCA_000196115.1	inter_genus	Antrihabitans	Rhodopirellula	414	6008	380	5115	7.1384		42.9837	
GCA_000338295.1	GCA_900636385.1	inter_genus	Rhodopirellula	Staphylococcus	274	5290	263	2236	7.1353		42.9174	
GCA_043944905.1	GCA_000338295.1	inter_genus	Antrihabitans	Rhodopirellula	413	6008	393	5290	7.1340		43.4399	
GCA_011008935.1	GCA_001005315.1	inter_genus	Tabrizicola	Kordia	312	3669	284	4694	7.1266		43.4874	
GCA_009720525.1	GCA_003054265.1	inter_genus	Gimesia	Kordia	382	6104	338	4003	7.1238	0.405585	42.9290	
GCA_043944905.1	GCA_020966775.1	inter_genus	Antrihabitans	Rhodopirellula	402	6008	364	4755	7.1170		43.0098	
GCA_043944905.1	GCA_007754425.1	inter_genus	Antrihabitans	Gimesia	441	6008	398	5793	7.1096		42.6665	
GCA_004365655.1	GCA_020966775.1	inter_genus	Epilithonimonas	Rhodopirellula	274	3195	291	4755	7.1069	0.405585	42.2800	
GCA_008297975.1	GCA_002727185.1	inter_genus	Antrihabitans	Rhodopirellula	393	5303	391	5729	7.1066		42.7846	
GCA_042650985.1	GCA_025960885.1	inter_genus	Epilithonimonas	Microbacterium	249	3675	266	3572	7.1064	0.405585	42.1499	
GCA_004365655.1	GCA_041537905.1	inter_genus	Epilithonimonas	Ruegeria	286	3195	300	5052	7.1056		43.1854	
GCA_042654505.1	GCA_900100925.1	inter_genus	Epilithonimonas	Actinopolyspora	268	3479	266	4041	7.1011		41.8397	
GCA_016481275.1	GCA_000181475.1	inter_genus	Antrihabitans	Gimesia	440	5994	398	5814	7.0969		42.9168	
GCA_042650985.1	GCA_030065535.1	inter_genus	Epilithonimonas	Microbacterium	220	3675	236	2753	7.0940	0.405585	41.9805	
GCA_042654505.1	GCA_001437435.1	inter_genus	Epilithonimonas	Furfurilactobacillus	189	3479	199	1991	7.0932		42.7361	
GCA_043944905.1	GCA_001437435.1	inter_genus	Antrihabitans	Furfurilactobacillus	295	6008	272	1991	7.0884		43.6969	
GCA_009720525.1	GCA_001005315.1	inter_genus	Gimesia	Kordia	407	6104	357	4694	7.0754	0.372583	43.2233	
GCA_042654505.1	GCA_000338295.1	inter_genus	Epilithonimonas	Rhodopirellula	311	3479	309	5290	7.0704	0.405585	42.5039	
GCA_043944905.1	GCA_002727185.1	inter_genus	Antrihabitans	Rhodopirellula	426	6008	403	5729	7.0631	0.405585	43.0289	
GCA_000181475.1	GCA_900636385.1	inter_genus	Gimesia	Staphylococcus	291	5814	276	2236	7.0435		42.8671	
GCA_042654505.1	GCA_002727185.1	inter_genus	Epilithonimonas	Rhodopirellula	317	3479	331	5729	7.0374	0.405585	42.2474	
GCA_007748195.1	GCA_009901525.1	inter_genus	Gimesia	Kordia	364	5591	349	4542	7.0364	0.405585	42.4718	
GCA_008297975.1	GCA_009720525.1	inter_genus	Antrihabitans	Gimesia	406	5303	396	6104	7.0308		42.7580	
GCA_007754425.1	GCA_013409785.1	inter_genus	Gimesia	Microbacterium	328	5793	329	3554	7.0290	0.405585	42.5017	
GCA_000181475.1	GCA_043556415.1	inter_genus	Gimesia	Microbacterium	305	5814	294	2715	7.0231	0.405585	42.0728	
GCA_001005315.1	GCA_041537905.1	inter_genus	Kordia	Ruegeria	322	4694	361	5052	7.0080		43.2086	
GCA_043556415.1	GCA_002727185.1	inter_genus	Microbacterium	Rhodopirellula	284	2715	307	5729	6.9991	0.405585	42.3967	
GCA_042650985.1	GCA_900100925.1	inter_genus	Epilithonimonas	Actinopolyspora	268	3675	272	4041	6.9984		41.5980	
GCA_007748195.1	GCA_025960885.1	inter_genus	Gimesia	Microbacterium	322	5591	319	3572	6.9955	0.405585	42.2240	
GCA_042650985.1	GCA_000338295.1	inter_genus	Epilithonimonas	Rhodopirellula	309	3675	318	5290	6.9939	0.405585	42.2091	
GCA_012932915.1	GCA_000196115.1	inter_genus	Antrihabitans	Rhodopirellula	409	6310	390	5115	6.9934		43.6518	
GCA_900142325.1	GCA_030065535.1	inter_genus	Epilithonimonas	Microbacterium	208	3312	216	2753	6.9909	0.405585	42.2528	
GCA_900142325.1	GCA_000338295.1	inter_genus	Epilithonimonas	Rhodopirellula	295	3312	306	5290	6.9867	0.405585	42.5187	
GCA_001005315.1	GCA_002727185.1	inter_genus	Kordia	Rhodopirellula	351	4694	377	5729	6.9846	0.405585	42.4985	
GCA_004365655.1	GCA_000196115.1	inter_genus	Epilithonimonas	Rhodopirellula	277	3195	303	5115	6.9795	0.372583	42.0969	
GCA_008297975.1	GCA_000181475.1	inter_genus	Antrihabitans	Gimesia	396	5303	379	5814	6.9713	0.405585	42.7538	
GCA_009901525.1	GCA_034424525.1	inter_genus	Kordia	Sphingobium	322	4542	346	5046	6.9670		42.3387	
GCA_007748195.1	GCA_013409785.1	inter_genus	Gimesia	Microbacterium	311	5591	326	3554	6.9656	0.405585	42.2173	
GCA_042650985.1	GCA_001437435.1	inter_genus	Epilithonimonas	Furfurilactobacillus	193	3675	201	1991	6.9538		41.9877	
GCA_016481275.1	GCA_002727185.1	inter_genus	Antrihabitans	Rhodopirellula	418	5994	397	5729	6.9521	0.405585	42.9609	
GCA_016481275.1	GCA_000338295.1	inter_genus	Antrihabitans	Rhodopirellula	402	5994	382	5290	6.9479		43.1244	
GCA_009720525.1	GCA_025960885.1	inter_genus	Gimesia	Microbacterium	346	6104	326	3572	6.9450	0.405585	42.3887	
GCA_000181475.1	GCA_042650985.1	inter_genus	Gimesia	Epilithonimonas	335	5814	324	3675	6.9449	0.405585	42.1985	
GCA_015999335.1	GCA_001005315.1	inter_genus	Tabrizicola	Kordia	345	4484	292	4694	6.9405		43.8662	
GCA_042654505.1	GCA_013409785.1	inter_genus	Epilithonimonas	Microbacterium	236	3479	252	3554	6.9387	0.405585	42.0867	
GCA_042654505.1	GCA_025960885.1	inter_genus	Epilithonimonas	Microbacterium	236	3479	253	3572	6.9352	0.405585	42.1283	
GCA_900142325.1	GCA_002727185.1	inter_genus	Epilithonimonas	Rhodopirellula	302	3312	325	5729	6.9351	0.405585	42.3044	
GCA_042654505.1	GCA_043556415.1	inter_genus	Epilithonimonas	Microbacterium	210	3479	219	2715	6.9261	0.405585	41.8704	
GCA_016481275.1	GCA_007754425.1	inter_genus	Antrihabitans	Gimesia	421	5994	394	5793	6.9144		42.9570	
GCA_008297975.1	GCA_007754425.1	inter_genus	Antrihabitans	Gimesia	390	5303	376	5793	6.9034	0.405585	42.7335	
GCA_016481275.1	GCA_009720525.1	inter_genus	Antrihabitans	Gimesia	428	5994	407	6104	6.9020		43.0124	
GCA_009901525.1	GCA_041537905.1	inter_genus	Kordia	Ruegeria	314	4542	348	5052	6.9001		43.2993	
GCA_043944905.1	GCA_007748195.1	inter_genus	Antrihabitans	Gimesia	424	6008	376	5591	6.8971		42.4739	
GCA_012932915.1	GCA_002727185.1	inter_genus	Antrihabitans	Rhodopirellula	421	6310	406	5729	6.8693		43.5910	
GCA_013328815.1	GCA_001005315.1	inter_genus	Tabrizicola	Kordia	332	4364	290	4694	6.8669		43.3772	
GCA_007754425.1	GCA_025960885.1	inter_genus	Gimesia	Microbacterium	332	5793	311	3572	6.8660	0.405585	42.2249	
GCA_000181475.1	GCA_900142325.1	inter_genus	Gimesia	Epilithonimonas	325	5814	301	3312	6.8595	0.405585	42.5413	
GCA_012932915.1	GCA_007754425.1	inter_genus	Antrihabitans	Gimesia	426	6310	404	5793	6.8578		42.8798	
GCA_009720525.1	GCA_900636385.1	inter_genus	Gimesia	Staphylococcus	294	6104	277	2236	6.8465		42.5455	
GCA_025960885.1	GCA_003054265.1	inter_genus	Microbacterium	Kordia	271	3572	247	4003	6.8383	0.405585	42.2305	
GCA_007754425.1	GCA_900636385.1	inter_genus	Gimesia	Staphylococcus	281	5793	268	2236	6.8377		42.7091	
GCA_012932915.1	GCA_000181475.1	inter_genus	Antrihabitans	Gimesia	429	6310	400	5814	6.8377		42.9019	
GCA_000181475.1	GCA_042654505.1	inter_genus	Gimesia	Epilithonimonas	327	5814	308	3479	6.8331	0.405585	42.6033	
GCA_004365655.1	GCA_030065535.1	inter_genus	Epilithonimonas	Microbacterium	196	3195	210	2753	6.8258	0.405585	42.0863	
GCA_001005315.1	GCA_034424525.1	inter_genus	Kordia	Sphingobium	317	4694	347	5046	6.8172		42.7165	
GCA_030065535.1	GCA_003054265.1	inter_genus	Microbacterium	Kordia	234	2753	226	4003	6.8088	0.405585	41.8973	
GCA_042650985.1	GCA_002727185.1	inter_genus	Epilithonimonas	Rhodopirellula	309	3675	329	5729	6.7843	0.405585	42.2009	
GCA_900142325.1	GCA_025960885.1	inter_genus	Epilithonimonas	Microbacterium	223	3312	244	3572	6.7838	0.405585	42.1512	
GCA_009720525.1	GCA_042654505.1	inter_genus	Gimesia	Epilithonimonas	340	6104	309	3479	6.7724	0.405585	42.7067	
GCA_008297975.1	GCA_014651475.1	inter_genus	Antrihabitans	Mesonia	288	5303	268	2913	6.7673		42.4488	
GCA_012932915.1	GCA_000338295.1	inter_genus	Antrihabitans	Rhodopirellula	397	6310	387	5290	6.7586		43.6415	
GCA_007748195.1	GCA_043556415.1	inter_genus	Gimesia	Microbacterium	279	5591	282	2715	6.7542	0.405585	42.1554	
GCA_012932915.1	GCA_009720525.1	inter_genus	Antrihabitans	Gimesia	429	6310	408	6104	6.7424		43.1004	
GCA_002727185.1	GCA_900636385.1	inter_genus	Rhodopirellula	Staphylococcus	276	5729	261	2236	6.7420		42.6940	
GCA_900142325.1	GCA_043556415.1	inter_genus	Epilithonimonas	Microbacterium	199	3312	207	2715	6.7364	0.405585	42.0423	
GCA_016481275.1	GCA_001437435.1	inter_genus	Antrihabitans	Furfurilactobacillus	272	5994	265	1991	6.7251	0.405585	43.3537	
GCA_007754425.1	GCA_043556415.1	inter_genus	Gimesia	Microbacterium	291	5793	281	2715	6.7231	0.405585	42.3212	
GCA_004365655.1	GCA_000338295.1	inter_genus	Epilithonimonas	Rhodopirellula	275	3195	295	5290	6.7177	0.405585	42.1051	
GCA_041537905.1	GCA_001437435.1	inter_genus	Ruegeria	Furfurilactobacillus	250	5052	223	1991	6.7159		42.7684	
GCA_004365655.1	GCA_025960885.1	inter_genus	Epilithonimonas	Microbacterium	217	3195	237	3572	6.7090	0.405585	42.3987	
GCA_007754425.1	GCA_042650985.1	inter_genus	Gimesia	Epilithonimonas	327	5793	307	3675	6.6962	0.405585	42.3664	
GCA_000181475.1	GCA_004365655.1	inter_genus	Gimesia	Epilithonimonas	309	5814	294	3195	6.6933	0.405585	42.5683	
GCA_016481275.1	GCA_007748195.1	inter_genus	Antrihabitans	Gimesia	405	5994	370	5591	6.6897		42.6785	
GCA_008297975.1	GCA_007748195.1	inter_genus	Antrihabitans	Gimesia	372	5303	356	5591	6.6826		42.6258	
GCA_007754425.1	GCA_042654505.1	inter_genus	Gimesia	Epilithonimonas	321	5793	298	3479	6.6760	0.405585	42.6051	
GCA_900142325.1	GCA_900100925.1	inter_genus	Epilithonimonas	Actinopolyspora	248	3312	240	4041	6.6367		41.7332	
GCA_009720525.1	GCA_043556415.1	inter_genus	Gimesia	Microbacterium	301	6104	283	2715	6.6221	0.405585	42.4128	
GCA_042650985.1	GCA_043556415.1	inter_genus	Epilithonimonas	Microbacterium	205	3675	217	2715	6.6041	0.405585	41.6667	
GCA_004365655.1	GCA_043556415.1	inter_genus	Epilithonimonas	Microbacterium	186	3195	204	2715	6.5990	0.405585	41.7718	
GCA_009720525.1	GCA_900142325.1	inter_genus	Gimesia	Epilithonimonas	320	6104	301	3312	6.5952	0.405585	42.3005	
GCA_008704535.1	GCA_014651475.1	inter_genus	Streptomyces	Mesonia	347	6558	277	2913	6.5885		42.8815	
GCA_030065535.1	GCA_000154725.1	inter_genus	Microbacterium	Kordia	240	2753	224	4294	6.5844	0.405585	42.1303	
GCA_007754425.1	GCA_900142325.1	inter_genus	Gimesia	Epilithonimonas	311	5793	288	3312	6.5788	0.405585	42.2973	
GCA_012932915.1	GCA_007748195.1	inter_genus	Antrihabitans	Gimesia	402	6310	379	5591	6.5625		42.8318	
GCA_900142325.1	GCA_013409785.1	inter_genus	Epilithonimonas	Microbacterium	220	3312	230	3554	6.5540	0.405585	41.7421	
GCA_009720525.1	GCA_042650985.1	inter_genus	Gimesia	Epilithonimonas	331	6104	309	3675	6.5446	0.405585	42.4826	
GCA_042650985.1	GCA_013409785.1	inter_genus	Epilithonimonas	Microbacterium	226	3675	246	3554	6.5293	0.405585	41.7836	
GCA_042650985.1	GCA_008704535.1	inter_genus	Epilithonimonas	Streptomyces	307	3675	361	6558	6.5279		42.4388	
GCA_007748195.1	GCA_042650985.1	inter_genus	Gimesia	Epilithonimonas	311	5591	293	3675	6.5185	0.405585	42.1319	
GCA_007748195.1	GCA_900142325.1	inter_genus	Gimesia	Epilithonimonas	295	5591	285	3312	6.5147	0.405585	42.0341	
GCA_009720525.1	GCA_004365655.1	inter_genus	Gimesia	Epilithonimonas	316	6104	289	3195	6.5061	0.405585	42.5344	
GCA_004365655.1	GCA_002727185.1	inter_genus	Epilithonimonas	Rhodopirellula	275	3195	305	5729	6.4993	0.372583	42.0368	
GCA_007748195.1	GCA_004365655.1	inter_genus	Gimesia	Epilithonimonas	295	5591	276	3195	6.4990	0.405585	42.1210	
GCA_007748195.1	GCA_042654505.1	inter_genus	Gimesia	Epilithonimonas	303	5591	286	3479	6.4939	0.405585	42.3650	
GCA_012932915.1	GCA_001437435.1	inter_genus	Antrihabitans	Furfurilactobacillus	276	6310	262	1991	6.4811		43.0249	
GCA_004365655.1	GCA_013409785.1	inter_genus	Epilithonimonas	Microbacterium	212	3195	225	3554	6.4750	0.405585	41.6330	
GCA_013409785.1	GCA_003054265.1	inter_genus	Microbacterium	Kordia	260	3554	229	4003	6.4708	0.405585	42.0579	
GCA_025960885.1	GCA_000154725.1	inter_genus	Microbacterium	Kordia	268	3572	240	4294	6.4582	0.405585	42.1722	
GCA_007754425.1	GCA_004365655.1	inter_genus	Gimesia	Epilithonimonas	303	5793	274	3195	6.4197	0.405585	42.6259	
GCA_042654505.1	GCA_008704535.1	inter_genus	Epilithonimonas	Streptomyces	299	3479	345	6558	6.4163		42.7126	
GCA_043944905.1	GCA_014651475.1	inter_genus	Antrihabitans	Mesonia	299	6008	273	2913	6.4118		42.6398	
GCA_016481275.1	GCA_014651475.1	inter_genus	Antrihabitans	Mesonia	301	5994	269	2913	6.3995		42.7172	
GCA_004365655.1	GCA_900100925.1	inter_genus	Epilithonimonas	Actinopolyspora	227	3195	236	4041	6.3986		41.8381	
GCA_900142325.1	GCA_008704535.1	inter_genus	Epilithonimonas	Streptomyces	292	3312	339	6558	6.3931		42.6290	
GCA_008297975.1	GCA_042654505.1	inter_genus	Antrihabitans	Epilithonimonas	291	5303	270	3479	6.3881		41.6608	
GCA_008297975.1	GCA_042650985.1	inter_genus	Antrihabitans	Epilithonimonas	306	5303	267	3675	6.3823		41.2197	
GCA_013409785.1	GCA_000154725.1	inter_genus	Microbacterium	Kordia	266	3554	234	4294	6.3710	0.405585	42.1898	
GCA_043556415.1	GCA_003054265.1	inter_genus	Microbacterium	Kordia	226	2715	201	4003	6.3561	0.405585	41.8605	
GCA_001437435.1	GCA_034424525.1	inter_genus	Furfurilactobacillus	Sphingobium	220	1991	227	5046	6.3521		42.2973	
GCA_008297975.1	GCA_900142325.1	inter_genus	Antrihabitans	Epilithonimonas	285	5303	259	3312	6.3146		41.6467	
GCA_012932915.1	GCA_014651475.1	inter_genus	Antrihabitans	Mesonia	305	6310	276	2913	6.2995		42.3637	
GCA_030065535.1	GCA_009901525.1	inter_genus	Microbacterium	Kordia	235	2753	224	4542	6.2920	0.405585	41.7671	
GCA_012932915.1	GCA_042650985.1	inter_genus	Antrihabitans	Epilithonimonas	334	6310	289	3675	6.2394		42.0725	
GCA_003054265.1	GCA_900100925.1	inter_genus	Kordia	Actinopolyspora	246	4003	255	4041	6.2282		41.8555	
GCA_043556415.1	GCA_000154725.1	inter_genus	Microbacterium	Kordia	223	2715	213	4294	6.2206	0.405585	42.1360	
GCA_030065535.1	GCA_001005315.1	inter_genus	Microbacterium	Kordia	233	2753	227	4694	6.1770	0.405585	42.0503	
GCA_012932915.1	GCA_900142325.1	inter_genus	Antrihabitans	Epilithonimonas	313	6310	281	3312	6.1734		42.4154	
GCA_043944905.1	GCA_042650985.1	inter_genus	Antrihabitans	Epilithonimonas	316	6008	280	3675	6.1551		42.0474	
GCA_025960885.1	GCA_009901525.1	inter_genus	Microbacterium	Kordia	258	3572	239	4542	6.1252	0.405585	41.9325	
GCA_016481275.1	GCA_042654505.1	inter_genus	Antrihabitans	Epilithonimonas	304	5994	275	3479	6.1121		42.0010	
GCA_016481275.1	GCA_900142325.1	inter_genus	Antrihabitans	Epilithonimonas	302	5994	266	3312	6.1036		42.3852	
GCA_012932915.1	GCA_042654505.1	inter_genus	Antrihabitans	Epilithonimonas	312	6310	285	3479	6.0987		41.9092	
GCA_025960885.1	GCA_001005315.1	inter_genus	Microbacterium	Kordia	263	3572	240	4694	6.0852	0.405585	42.2475	
GCA_043944905.1	GCA_900142325.1	inter_genus	Antrihabitans	Epilithonimonas	294	6008	273	3312	6.0837		42.2023	
GCA_003054265.1	GCA_001437435.1	inter_genus	Kordia	Furfurilactobacillus	175	4003	188	1991	6.0561		42.9777	
GCA_013409785.1	GCA_009901525.1	inter_genus	Microbacterium	Kordia	258	3554	232	4542	6.0524	0.405585	41.8123	
GCA_003054265.1	GCA_008704535.1	inter_genus	Kordia	Streptomyces	290	4003	347	6558	6.0316		42.8558	
GCA_016481275.1	GCA_042650985.1	inter_genus	Antrihabitans	Epilithonimonas	317	5994	266	3675	6.0296		42.0713	
GCA_000154725.1	GCA_900100925.1	inter_genus	Kordia	Actinopolyspora	249	4294	251	4041	5.9988		41.9104	
GCA_043944905.1	GCA_042654505.1	inter_genus	Antrihabitans	Epilithonimonas	295	6008	273	3479	5.9871		42.1086	
GCA_043556415.1	GCA_009901525.1	inter_genus	Microbacterium	Kordia	226	2715	208	4542	5.9804	0.405585	41.5434	
GCA_013409785.1	GCA_001005315.1	inter_genus	Microbacterium	Kordia	259	3554	234	4694	5.9772	0.405585	41.8504	
GCA_004365655.1	GCA_008704535.1	inter_genus	Epilithonimonas	Streptomyces	264	3195	318	6558	5.9674		42.4031	
GCA_000154725.1	GCA_001437435.1	inter_genus	Kordia	Furfurilactobacillus	181	4294	191	1991	5.9189		43.0264	
GCA_008297975.1	GCA_004365655.1	inter_genus	Antrihabitans	Epilithonimonas	264	5303	238	3195	5.9073		41.5808	
GCA_043556415.1	GCA_001005315.1	inter_genus	Microbacterium	Kordia	226	2715	209	4694	5.8712	0.405585	41.9308	
GCA_000154725.1	GCA_008704535.1	inter_genus	Kordia	Streptomyces	289	4294	348	6558	5.8699		42.7591	
GCA_001005315.1	GCA_900100925.1	inter_genus	Kordia	Actinopolyspora	248	4694	258	4041	5.7928		41.6809	
GCA_009901525.1	GCA_900100925.1	inter_genus	Kordia	Actinopolyspora	243	4542	253	4041	5.7789		41.5579	
GCA_001005315.1	GCA_008704535.1	inter_genus	Kordia	Streptomyces	294	4694	354	6558	5.7590		42.5010	
GCA_016481275.1	GCA_003054265.1	inter_genus	Antrihabitans	Kordia	303	5994	271	4003	5.7417		42.3421	
GCA_016481275.1	GCA_004365655.1	inter_genus	Antrihabitans	Epilithonimonas	280	5994	246	3195	5.7242		42.1086	
GCA_008297975.1	GCA_003054265.1	inter_genus	Antrihabitans	Kordia	270	5303	256	4003	5.6523		42.1638	
GCA_043944905.1	GCA_004365655.1	inter_genus	Antrihabitans	Epilithonimonas	272	6008	247	3195	5.6395		42.0914	
GCA_020966775.1	GCA_001437435.1	inter_genus	Rhodopirellula	Furfurilactobacillus	194	4755	186	1991	5.6330		42.5902	
GCA_009901525.1	GCA_008704535.1	inter_genus	Kordia	Streptomyces	285	4542	340	6558	5.6306		42.2593	
GCA_012932915.1	GCA_004365655.1	inter_genus	Antrihabitans	Epilithonimonas	282	6310	253	3195	5.6286		42.2035	
GCA_009901525.1	GCA_001437435.1	inter_genus	Kordia	Furfurilactobacillus	179	4542	188	1991	5.6176		42.3034	
GCA_008297975.1	GCA_000154725.1	inter_genus	Antrihabitans	Kordia	279	5303	257	4294	5.5851		42.0909	
GCA_012932915.1	GCA_000154725.1	inter_genus	Antrihabitans	Kordia	313	6310	277	4294	5.5639		42.4481	
GCA_016481275.1	GCA_000154725.1	inter_genus	Antrihabitans	Kordia	306	5994	266	4294	5.5599		42.2830	
