scenario	accession	genus	domain	neighbour	ani	af_min	class	same_genus
as_reported	GCA_014297265.1	Pontibacter	Bacteria	GCA_023630255.1	100.00	100.00	same_species	1
no_self_strain	GCA_014297265.1	Pontibacter	Bacteria	GCA_023630255.1	100.00	100.00	same_species	1
novel_species	GCA_014297265.1	Pontibacter	Bacteria	GCA_010119545.1	82.20	15.50	congeneric	1
as_reported	GCA_014352875.1	Polaribacter	Bacteria	GCA_038024195.1	90.12	32.62	congeneric	1
no_self_strain	GCA_014352875.1	Polaribacter	Bacteria	GCA_038024195.1	90.12	32.62	congeneric	1
novel_species	GCA_014352875.1	Polaribacter	Bacteria	GCA_038024195.1	90.12	32.62	congeneric	1
as_reported	GCA_014638355.1	Priestia_D	Bacteria	GCA_016908755.1	100.00	99.95	same_species	1
no_self_strain	GCA_014638355.1	Priestia_D	Bacteria	GCA_016908755.1	100.00	99.95	same_species	1
as_reported	GCA_014638845.1	Pontibacter	Bacteria	GCA_030546575.1	88.61	57.94	congeneric	1
no_self_strain	GCA_014638845.1	Pontibacter	Bacteria	GCA_030546575.1	88.61	57.94	congeneric	1
novel_species	GCA_014638845.1	Pontibacter	Bacteria	GCA_030546575.1	88.61	57.94	congeneric	1
as_reported	GCA_014641715.1	Polaromonas	Bacteria	GCA_033446725.1	81.44	9.83	congeneric	1
no_self_strain	GCA_014641715.1	Polaromonas	Bacteria	GCA_033446725.1	81.44	9.83	congeneric	1
novel_species	GCA_014641715.1	Polaromonas	Bacteria	GCA_033446725.1	81.44	9.83	congeneric	1
as_reported	GCA_014642405.1	Pontibacillus	Bacteria	GCA_000770675.1	90.60	66.02	congeneric	1
no_self_strain	GCA_014642405.1	Pontibacillus	Bacteria	GCA_000770675.1	90.60	66.02	congeneric	1
novel_species	GCA_014642405.1	Pontibacillus	Bacteria	GCA_000770675.1	90.60	66.02	congeneric	1
as_reported	GCA_014643655.1	Polaribacter	Bacteria	GCA_038024035.1	100.00	99.48	same_species	1
no_self_strain	GCA_014643655.1	Polaribacter	Bacteria	GCA_038024035.1	100.00	99.48	same_species	1
as_reported	GCA_014647295.1	Sandarakinorhabdus	Bacteria	GCA_014205635.1	99.84	96.22	same_species	1
no_self_strain	GCA_014647295.1	Sandarakinorhabdus	Bacteria	GCA_014205635.1	99.84	96.22	same_species	1
as_reported	GCA_014647735.1	Promicromonospora	Bacteria	GCA_042660925.1	100.00	97.38	same_species	1
no_self_strain	GCA_014647735.1	Promicromonospora	Bacteria	GCA_042660925.1	100.00	97.38	same_species	1
novel_species	GCA_014647735.1	Promicromonospora	Bacteria	GCA_042662825.1	87.69	41.72	congeneric	1
as_reported	GCA_014647755.1	Porphyromonas	Bacteria	GCA_905249745.1	96.13	86.49	same_species	1
no_self_strain	GCA_014647755.1	Porphyromonas	Bacteria	GCA_905249745.1	96.13	86.49	same_species	1
as_reported	GCA_014651555.1	Pontibacter	Bacteria	GCA_001611675.1	100.00	99.77	same_species	1
no_self_strain	GCA_014651555.1	Pontibacter	Bacteria	GCA_001611675.1	100.00	99.77	same_species	1
novel_species	GCA_014651555.1	Pontibacter	Bacteria	GCA_042678745.1	81.56	6.32	congeneric	1
as_reported	GCA_014653785.1	Promicromonospora	Bacteria	GCA_042654905.1	86.31	28.31	congeneric	1
no_self_strain	GCA_014653785.1	Promicromonospora	Bacteria	GCA_042654905.1	86.31	28.31	congeneric	1
novel_species	GCA_014653785.1	Promicromonospora	Bacteria	GCA_042654905.1	86.31	28.31	congeneric	1
as_reported	GCA_014773225.1	Pontibacter	Bacteria	GCA_900156415.1	82.06	9.19	congeneric	1
no_self_strain	GCA_014773225.1	Pontibacter	Bacteria	GCA_900156415.1	82.06	9.19	congeneric	1
novel_species	GCA_014773225.1	Pontibacter	Bacteria	GCA_900156415.1	82.06	9.19	congeneric	1
as_reported	GCA_014784055.1	Polaribacter	Bacteria	GCA_038024195.1	100.00	100.00	same_species	1
no_self_strain	GCA_014784055.1	Polaribacter	Bacteria	GCA_038024195.1	100.00	100.00	same_species	1
novel_species	GCA_014784055.1	Polaribacter	Bacteria	GCA_014352875.1	90.12	32.59	congeneric	1
as_reported	GCA_015209595.1	Pontibacterium	Bacteria	GCA_029961155.1	81.30	6.50	congeneric	1
no_self_strain	GCA_015209595.1	Pontibacterium	Bacteria	GCA_029961155.1	81.30	6.50	congeneric	1
novel_species	GCA_015209595.1	Pontibacterium	Bacteria	GCA_029961155.1	81.30	6.50	congeneric	1
as_reported	GCA_016427525.1	Pontibacter	Bacteria	GCA_010092985.1	89.72	59.61	congeneric	1
no_self_strain	GCA_016427525.1	Pontibacter	Bacteria	GCA_010092985.1	89.72	59.61	congeneric	1
novel_species	GCA_016427525.1	Pontibacter	Bacteria	GCA_010092985.1	89.72	59.61	congeneric	1
as_reported	GCA_016595675.1	Prauserella_A	Bacteria	GCA_003202235.1	86.44	30.53	congeneric	1
no_self_strain	GCA_016595675.1	Prauserella_A	Bacteria	GCA_003202235.1	86.44	30.53	congeneric	1
novel_species	GCA_016595675.1	Prauserella_A	Bacteria	GCA_003202235.1	86.44	30.53	congeneric	1
as_reported	GCA_016908755.1	Priestia_D	Bacteria	GCA_014638355.1	100.00	99.95	same_species	1
no_self_strain	GCA_016908755.1	Priestia_D	Bacteria	GCA_014638355.1	100.00	99.95	same_species	1
as_reported	GCA_016909075.1	Priestia	Bacteria	GCA_042432205.1	99.99	100.00	same_species	1
no_self_strain	GCA_016909075.1	Priestia	Bacteria	GCA_042432205.1	99.99	100.00	same_species	1
as_reported	GCA_016938855.1	Polycladomyces	Bacteria	GCA_030433435.1	89.18	49.75	congeneric	1
no_self_strain	GCA_016938855.1	Polycladomyces	Bacteria	GCA_030433435.1	89.18	49.75	congeneric	1
novel_species	GCA_016938855.1	Polycladomyces	Bacteria	GCA_030433435.1	89.18	49.75	congeneric	1
as_reported	GCA_017086525.1	Priestia	Bacteria	GCA_000832985.1	100.00	99.97	same_species	1
no_self_strain	GCA_017086525.1	Priestia	Bacteria	GCA_000832985.1	100.00	99.97	same_species	1
novel_species	GCA_017086525.1	Priestia	Bacteria	GCA_000956595.1	95.23	76.23	congeneric	1
as_reported	GCA_017347605.1	Prevotella	Bacteria	GCA_000613605.1	92.04	70.45	congeneric	1
no_self_strain	GCA_017347605.1	Prevotella	Bacteria	GCA_000613605.1	92.04	70.45	congeneric	1
novel_species	GCA_017347605.1	Prevotella	Bacteria	GCA_000613605.1	92.04	70.45	congeneric	1
as_reported	GCA_017426725.1	Prevotella	Bacteria	GCA_000613565.1	84.78	18.91	congeneric	1
no_self_strain	GCA_017426725.1	Prevotella	Bacteria	GCA_000613565.1	84.78	18.91	congeneric	1
novel_species	GCA_017426725.1	Prevotella	Bacteria	GCA_000613565.1	84.78	18.91	congeneric	1
as_reported	GCA_017498485.1	Polaribacter	Bacteria	GCA_017569185.1	85.08	28.20	congeneric	1
no_self_strain	GCA_017498485.1	Polaribacter	Bacteria	GCA_017569185.1	85.08	28.20	congeneric	1
novel_species	GCA_017498485.1	Polaribacter	Bacteria	GCA_017569185.1	85.08	28.20	congeneric	1
as_reported	GCA_017569185.1	Polaribacter	Bacteria	GCA_038024195.1	87.13	34.71	congeneric	1
no_self_strain	GCA_017569185.1	Polaribacter	Bacteria	GCA_038024195.1	87.13	34.71	congeneric	1
novel_species	GCA_017569185.1	Polaribacter	Bacteria	GCA_038024195.1	87.13	34.71	congeneric	1
as_reported	GCA_018127785.1	Prevotella	Bacteria	GCA_001683355.1	99.99	99.96	same_strain	1
no_self_strain	GCA_018127785.1	Prevotella	Bacteria	GCA_020735785.1	89.14	38.15	congeneric	1
novel_species	GCA_018127785.1	Prevotella	Bacteria	GCA_020735785.1	89.14	38.15	congeneric	1
as_reported	GCA_018128145.1	Prevotella	Bacteria	GCA_001262015.1	99.99	100.00	same_strain	1
no_self_strain	GCA_018128145.1	Prevotella	Bacteria	GCA_000614285.1	83.48	14.43	congeneric	1
novel_species	GCA_018128145.1	Prevotella	Bacteria	GCA_000614285.1	83.48	14.43	congeneric	1
as_reported	GCA_018324255.1	Polymorphospora	Bacteria	GCA_039530265.1	99.99	98.66	same_species	1
no_self_strain	GCA_018324255.1	Polymorphospora	Bacteria	GCA_039530265.1	99.99	98.66	same_species	1
as_reported	GCA_018326425.1	Polycladomyces	Bacteria	GCA_030433435.1	90.91	62.30	congeneric	1
no_self_strain	GCA_018326425.1	Polycladomyces	Bacteria	GCA_030433435.1	90.91	62.30	congeneric	1
novel_species	GCA_018326425.1	Polycladomyces	Bacteria	GCA_030433435.1	90.91	62.30	congeneric	1
as_reported	GCA_018687595.1	Polynucleobacter	Bacteria	GCA_003261235.1	87.18	45.17	congeneric	1
no_self_strain	GCA_018687595.1	Polynucleobacter	Bacteria	GCA_003261235.1	87.18	45.17	congeneric	1
novel_species	GCA_018687595.1	Polynucleobacter	Bacteria	GCA_003261235.1	87.18	45.17	congeneric	1
as_reported	GCA_018687955.1	Polynucleobacter	Bacteria	GCA_001595965.1	85.31	27.97	congeneric	1
no_self_strain	GCA_018687955.1	Polynucleobacter	Bacteria	GCA_001595965.1	85.31	27.97	congeneric	1
novel_species	GCA_018687955.1	Polynucleobacter	Bacteria	GCA_001595965.1	85.31	27.97	congeneric	1
as_reported	GCA_018688255.1	Polynucleobacter	Bacteria	GCA_018882205.1	90.98	67.66	congeneric	1
no_self_strain	GCA_018688255.1	Polynucleobacter	Bacteria	GCA_018882205.1	90.98	67.66	congeneric	1
novel_species	GCA_018688255.1	Polynucleobacter	Bacteria	GCA_018882205.1	90.98	67.66	congeneric	1
as_reported	GCA_018881545.1	Polynucleobacter	Bacteria	GCA_001595965.1	82.12	9.63	congeneric	1
no_self_strain	GCA_018881545.1	Polynucleobacter	Bacteria	GCA_001595965.1	82.12	9.63	congeneric	1
novel_species	GCA_018881545.1	Polynucleobacter	Bacteria	GCA_001595965.1	82.12	9.63	congeneric	1
as_reported	GCA_018881715.1	Polynucleobacter	Bacteria	GCA_018687955.1	85.22	28.48	congeneric	1
no_self_strain	GCA_018881715.1	Polynucleobacter	Bacteria	GCA_018687955.1	85.22	28.48	congeneric	1
novel_species	GCA_018881715.1	Polynucleobacter	Bacteria	GCA_018687955.1	85.22	28.48	congeneric	1
as_reported	GCA_018881755.1	Polynucleobacter	Bacteria	GCA_002206635.1	82.94	9.06	congeneric	1
no_self_strain	GCA_018881755.1	Polynucleobacter	Bacteria	GCA_002206635.1	82.94	9.06	congeneric	1
novel_species	GCA_018881755.1	Polynucleobacter	Bacteria	GCA_002206635.1	82.94	9.06	congeneric	1
as_reported	GCA_018881835.1	Polynucleobacter	Bacteria	GCA_000973625.1	91.51	74.75	congeneric	1
no_self_strain	GCA_018881835.1	Polynucleobacter	Bacteria	GCA_000973625.1	91.51	74.75	congeneric	1
novel_species	GCA_018881835.1	Polynucleobacter	Bacteria	GCA_000973625.1	91.51	74.75	congeneric	1
as_reported	GCA_018882155.1	Polynucleobacter	Bacteria	GCA_002206625.1	85.72	42.44	congeneric	1
no_self_strain	GCA_018882155.1	Polynucleobacter	Bacteria	GCA_002206625.1	85.72	42.44	congeneric	1
novel_species	GCA_018882155.1	Polynucleobacter	Bacteria	GCA_002206625.1	85.72	42.44	congeneric	1
as_reported	GCA_018882205.1	Polynucleobacter	Bacteria	GCA_018688255.1	90.98	67.66	congeneric	1
no_self_strain	GCA_018882205.1	Polynucleobacter	Bacteria	GCA_018688255.1	90.98	67.66	congeneric	1
novel_species	GCA_018882205.1	Polynucleobacter	Bacteria	GCA_018688255.1	90.98	67.66	congeneric	1
as_reported	GCA_019930605.1	Prevotella	Bacteria	GCA_031191185.1	100.00	99.53	same_species	1
no_self_strain	GCA_019930605.1	Prevotella	Bacteria	GCA_031191185.1	100.00	99.53	same_species	1
novel_species	GCA_019930605.1	Prevotella	Bacteria	GCA_000439065.1	88.44	30.08	congeneric	1
as_reported	GCA_019968605.1	Polaribacter	Bacteria	GCA_038024115.1	81.14	5.18	congeneric	1
no_self_strain	GCA_019968605.1	Polaribacter	Bacteria	GCA_038024115.1	81.14	5.18	congeneric	1
novel_species	GCA_019968605.1	Polaribacter	Bacteria	GCA_038024115.1	81.14	5.18	congeneric	1
as_reported	GCA_020097375.1	Porphyromonas	Bacteria	GCA_052221065.1	100.00	98.44	same_species	1
no_self_strain	GCA_020097375.1	Porphyromonas	Bacteria	GCA_052221065.1	100.00	98.44	same_species	1
as_reported	GCA_020532745.1	Polaribacter	Bacteria	GCA_002954685.1	99.99	99.67	same_species	1
no_self_strain	GCA_020532745.1	Polaribacter	Bacteria	GCA_002954685.1	99.99	99.67	same_species	1
novel_species	GCA_020532745.1	Polaribacter	Bacteria	GCA_020532845.1	81.22	5.81	congeneric	1
as_reported	GCA_020532765.1	Polaribacter	Bacteria	GCA_038024125.1	100.00	99.47	same_species	1
no_self_strain	GCA_020532765.1	Polaribacter	Bacteria	GCA_038024125.1	100.00	99.47	same_species	1
as_reported	GCA_020532845.1	Polaribacter	Bacteria	GCA_001975665.1	100.00	99.49	same_species	1
no_self_strain	GCA_020532845.1	Polaribacter	Bacteria	GCA_001975665.1	100.00	99.49	same_species	1
novel_species	GCA_020532845.1	Polaribacter	Bacteria	GCA_021991835.1	82.01	7.52	congeneric	1
as_reported	GCA_020735785.1	Prevotella	Bacteria	GCA_000144405.1	100.00	99.86	same_species	1
no_self_strain	GCA_020735785.1	Prevotella	Bacteria	GCA_000144405.1	100.00	99.86	same_species	1
novel_species	GCA_020735785.1	Prevotella	Bacteria	GCA_001683355.1	89.16	38.08	congeneric	1
as_reported	GCA_020907275.1	Pontibacter	Bacteria	GCA_042682605.1	99.99	99.44	same_species	1
no_self_strain	GCA_020907275.1	Pontibacter	Bacteria	GCA_042682605.1	99.99	99.44	same_species	1
as_reported	GCA_021191695.1	Luteimonas	Bacteria	GCA_009828935.2	83.85	16.38	congeneric	1
no_self_strain	GCA_021191695.1	Luteimonas	Bacteria	GCA_009828935.2	83.85	16.38	congeneric	1
novel_species	GCA_021191695.1	Luteimonas	Bacteria	GCA_009828935.2	83.85	16.38	congeneric	1
as_reported	GCA_021533215.1	Portibacter	Bacteria	GCA_030160415.1	100.00	99.80	same_species	1
no_self_strain	GCA_021533215.1	Portibacter	Bacteria	GCA_030160415.1	100.00	99.80	same_species	1
as_reported	GCA_021991835.1	Polaribacter	Bacteria	GCA_001680875.1	82.08	7.64	congeneric	1
no_self_strain	GCA_021991835.1	Polaribacter	Bacteria	GCA_001680875.1	82.08	7.64	congeneric	1
novel_species	GCA_021991835.1	Polaribacter	Bacteria	GCA_001680875.1	82.08	7.64	congeneric	1
as_reported	GCA_022662535.1	Polaribacter	Bacteria	GCA_038024105.1	81.74	6.30	congeneric	1
no_self_strain	GCA_022662535.1	Polaribacter	Bacteria	GCA_038024105.1	81.74	6.30	congeneric	1
novel_species	GCA_022662535.1	Polaribacter	Bacteria	GCA_038024105.1	81.74	6.30	congeneric	1
as_reported	GCA_022758145.1	Pontibacter	Bacteria	GCA_023630255.1	81.86	6.06	congeneric	1
no_self_strain	GCA_022758145.1	Pontibacter	Bacteria	GCA_023630255.1	81.86	6.06	congeneric	1
novel_species	GCA_022758145.1	Pontibacter	Bacteria	GCA_023630255.1	81.86	6.06	congeneric	1
as_reported	GCA_023630205.1	Pontibacter	Bacteria	GCA_042683025.1	100.00	99.97	same_species	1
no_self_strain	GCA_023630205.1	Pontibacter	Bacteria	GCA_042683025.1	100.00	99.97	same_species	1
as_reported	GCA_023630255.1	Pontibacter	Bacteria	GCA_014297265.1	100.00	100.00	same_species	1
no_self_strain	GCA_023630255.1	Pontibacter	Bacteria	GCA_014297265.1	100.00	100.00	same_species	1
novel_species	GCA_023630255.1	Pontibacter	Bacteria	GCA_010119545.1	82.20	15.50	congeneric	1
as_reported	GCA_024171735.1	Prauserella	Bacteria	GCA_039528275.1	99.99	99.80	same_species	1
no_self_strain	GCA_024171735.1	Prauserella	Bacteria	GCA_039528275.1	99.99	99.80	same_species	1
novel_species	GCA_024171735.1	Prauserella	Bacteria	GCA_014195435.1	90.72	61.72	congeneric	1
as_reported	GCA_024171865.1	Prauserella	Bacteria	GCA_014191605.1	92.50	65.63	congeneric	1
no_self_strain	GCA_024171865.1	Prauserella	Bacteria	GCA_014191605.1	92.50	65.63	congeneric	1
novel_species	GCA_024171865.1	Prauserella	Bacteria	GCA_014191605.1	92.50	65.63	congeneric	1
as_reported	GCA_024171895.1	Prauserella	Bacteria	GCA_039528295.1	99.99	99.76	same_species	1
no_self_strain	GCA_024171895.1	Prauserella	Bacteria	GCA_039528295.1	99.99	99.76	same_species	1
novel_species	GCA_024171895.1	Prauserella	Bacteria	GCA_024648865.1	88.13	38.72	congeneric	1
as_reported	GCA_024171955.1	Promicromonospora	Bacteria	GCA_042662825.1	100.00	99.78	same_species	1
no_self_strain	GCA_024171955.1	Promicromonospora	Bacteria	GCA_042662825.1	100.00	99.78	same_species	1
novel_species	GCA_024171955.1	Promicromonospora	Bacteria	GCA_013004695.1	88.02	40.52	congeneric	1
as_reported	GCA_024171995.1	Promicromonospora	Bacteria	GCA_039542095.1	99.98	99.69	same_species	1
no_self_strain	GCA_024171995.1	Promicromonospora	Bacteria	GCA_039542095.1	99.98	99.69	same_species	1
novel_species	GCA_024171995.1	Promicromonospora	Bacteria	GCA_042685865.1	91.08	56.68	congeneric	1
as_reported	GCA_024342125.1	Pragia	Bacteria	GCA_900112475.1	98.97	94.80	same_species	1
no_self_strain	GCA_024342125.1	Pragia	Bacteria	GCA_900112475.1	98.97	94.80	same_species	1
novel_species	GCA_024342125.1	Pragia	Bacteria	GCA_016649425.1	81.66	5.77	inter_genus	0
as_reported	GCA_024362345.1	Polaribacter	Bacteria	GCA_038023985.1	100.00	100.00	same_species	1
no_self_strain	GCA_024362345.1	Polaribacter	Bacteria	GCA_038023985.1	100.00	100.00	same_species	1
novel_species	GCA_024362345.1	Polaribacter	Bacteria	GCA_038024055.1	81.84	7.67	congeneric	1
as_reported	GCA_024648865.1	Prauserella	Bacteria	GCA_024648885.1	100.00	100.00	same_species	1
no_self_strain	GCA_024648865.1	Prauserella	Bacteria	GCA_024648885.1	100.00	100.00	same_species	1
novel_species	GCA_024648865.1	Prauserella	Bacteria	GCA_024171735.1	90.58	63.11	congeneric	1
as_reported	GCA_024648885.1	Prauserella	Bacteria	GCA_024648865.1	100.00	100.00	same_species	1
no_self_strain	GCA_024648885.1	Prauserella	Bacteria	GCA_024648865.1	100.00	100.00	same_species	1
novel_species	GCA_024648885.1	Prauserella	Bacteria	GCA_024171735.1	90.58	63.41	congeneric	1
as_reported	GCA_024918935.1	Polaribacter	Bacteria	GCA_030409655.1	100.00	99.28	same_species	1
no_self_strain	GCA_024918935.1	Polaribacter	Bacteria	GCA_030409655.1	100.00	99.28	same_species	1
novel_species	GCA_024918935.1	Polaribacter	Bacteria	GCA_038023995.1	88.49	43.27	congeneric	1
as_reported	GCA_026191475.2	Polaribacter	Bacteria	GCA_001889045.1	82.88	5.00	congeneric	1
no_self_strain	GCA_026191475.2	Polaribacter	Bacteria	GCA_001889045.1	82.88	5.00	congeneric	1
novel_species	GCA_026191475.2	Polaribacter	Bacteria	GCA_001889045.1	82.88	5.00	congeneric	1
as_reported	GCA_026241195.1	Pontibacter	Bacteria	GCA_026278245.1	83.04	15.84	congeneric	1
no_self_strain	GCA_026241195.1	Pontibacter	Bacteria	GCA_026278245.1	83.04	15.84	congeneric	1
novel_species	GCA_026241195.1	Pontibacter	Bacteria	GCA_026278245.1	83.04	15.84	congeneric	1
as_reported	GCA_026278245.1	Pontibacter	Bacteria	GCA_001907195.1	87.66	45.68	congeneric	1
no_self_strain	GCA_026278245.1	Pontibacter	Bacteria	GCA_001907195.1	87.66	45.68	congeneric	1
novel_species	GCA_026278245.1	Pontibacter	Bacteria	GCA_001907195.1	87.66	45.68	congeneric	1
as_reported	GCA_028369105.1	Polyangium	Bacteria	GCA_029946465.1	94.25	75.80	congeneric	1
no_self_strain	GCA_028369105.1	Polyangium	Bacteria	GCA_029946465.1	94.25	75.80	congeneric	1
novel_species	GCA_028369105.1	Polyangium	Bacteria	GCA_029946465.1	94.25	75.80	congeneric	1
as_reported	GCA_028994805.1	Promicromonospora	Bacteria	GCA_031458275.1	100.00	99.80	same_species	1
no_self_strain	GCA_028994805.1	Promicromonospora	Bacteria	GCA_031458275.1	100.00	99.80	same_species	1
novel_species	GCA_028994805.1	Promicromonospora	Bacteria	GCA_042654905.1	88.44	40.89	congeneric	1
as_reported	GCA_029360645.1	Pontibacter	Bacteria	GCA_026278245.1	84.54	25.90	congeneric	1
no_self_strain	GCA_029360645.1	Pontibacter	Bacteria	GCA_026278245.1	84.54	25.90	congeneric	1
novel_species	GCA_029360645.1	Pontibacter	Bacteria	GCA_026278245.1	84.54	25.90	congeneric	1
as_reported	GCA_029536995.2	Priestia	Bacteria	GCA_000832985.1	100.00	98.97	same_species	1
no_self_strain	GCA_029536995.2	Priestia	Bacteria	GCA_000832985.1	100.00	98.97	same_species	1
novel_species	GCA_029536995.2	Priestia	Bacteria	GCA_000956595.1	95.23	76.70	congeneric	1
as_reported	GCA_029946465.1	Polyangium	Bacteria	GCA_005144585.1	98.02	86.23	same_species	1
no_self_strain	GCA_029946465.1	Polyangium	Bacteria	GCA_005144585.1	98.02	86.23	same_species	1
novel_species	GCA_029946465.1	Polyangium	Bacteria	GCA_028369105.1	94.25	75.80	congeneric	1
as_reported	GCA_029961155.1	Pontibacterium	Bacteria	GCA_015209595.1	81.30	6.50	congeneric	1
no_self_strain	GCA_029961155.1	Pontibacterium	Bacteria	GCA_015209595.1	81.30	6.50	congeneric	1
novel_species	GCA_029961155.1	Pontibacterium	Bacteria	GCA_015209595.1	81.30	6.50	congeneric	1
as_reported	GCA_030160415.1	Portibacter	Bacteria	GCA_021533215.1	100.00	99.80	same_species	1
no_self_strain	GCA_030160415.1	Portibacter	Bacteria	GCA_021533215.1	100.00	99.80	same_species	1
as_reported	GCA_030409655.1	Polaribacter	Bacteria	GCA_024918935.1	100.00	99.28	same_species	1
no_self_strain	GCA_030409655.1	Polaribacter	Bacteria	GCA_024918935.1	100.00	99.28	same_species	1
novel_species	GCA_030409655.1	Polaribacter	Bacteria	GCA_038023995.1	88.55	44.32	congeneric	1
as_reported	GCA_030409775.1	Pontixanthobacter	Bacteria	GCA_009827455.1	100.00	100.00	same_species	1
no_self_strain	GCA_030409775.1	Pontixanthobacter	Bacteria	GCA_009827455.1	100.00	100.00	same_species	1
as_reported	GCA_030433435.1	Polycladomyces	Bacteria	GCA_018326425.1	90.91	62.30	congeneric	1
no_self_strain	GCA_030433435.1	Polycladomyces	Bacteria	GCA_018326425.1	90.91	62.30	congeneric	1
novel_species	GCA_030433435.1	Polycladomyces	Bacteria	GCA_018326425.1	90.91	62.30	congeneric	1
as_reported	GCA_030444335.1	Polaribacter	Bacteria	GCA_046224025.1	87.84	49.53	congeneric	1
no_self_strain	GCA_030444335.1	Polaribacter	Bacteria	GCA_046224025.1	87.84	49.53	congeneric	1
novel_species	GCA_030444335.1	Polaribacter	Bacteria	GCA_046224025.1	87.84	49.53	congeneric	1
as_reported	GCA_030546575.1	Pontibacter	Bacteria	GCA_014638845.1	88.61	57.94	congeneric	1
no_self_strain	GCA_030546575.1	Pontibacter	Bacteria	GCA_014638845.1	88.61	57.94	congeneric	1
novel_species	GCA_030546575.1	Pontibacter	Bacteria	GCA_014638845.1	88.61	57.94	congeneric	1
as_reported	GCA_031191185.1	Prevotella	Bacteria	GCA_019930605.1	100.00	99.53	same_species	1
