acc_a	acc_b	class	genus_a	genus_b	conserved_a	proteins_a	conserved_b	proteins_b	pocp	mash_dist	aai	prot_dist
GCA_000181535.1	GCA_030378165.1	inter_genus	Vibrio	Flavobacterium	438	5066	403	4966	8.3832			
GCA_001544215.1	GCA_013350005.1	inter_genus	Enterococcus	Methylocystis	275	2758	266	3705	8.3707			
GCA_012641725.1	GCA_030412965.1	inter_genus	Pseudoalteromonas	Nocardioides	387	4777	408	4745	8.3491			
GCA_000817815.1	GCA_030412915.1	inter_genus	Vibrio	Nocardioides	413	5721	405	4078	8.3478			
GCA_000181535.1	GCA_042430785.1	inter_genus	Vibrio	Streptomyces	503	5066	530	7315	8.3434			
GCA_013350005.1	GCA_053761065.1	inter_genus	Methylocystis	Enterococcus	261	3705	268	2637	8.3412			
GCA_000181535.1	GCA_963924095.1	inter_genus	Vibrio	Streptomyces	506	5066	520	7236	8.3401			
GCA_001418655.1	GCA_001639065.2	inter_genus	Streptomyces	Vibrio	651	9368	550	5034	8.3391			
GCA_030412915.1	GCA_900475975.1	inter_genus	Nocardioides	Streptococcus	256	4078	232	1779	8.3319	0.405585		
GCA_000372845.1	GCA_019308285.1	inter_genus	Methylocystis	Flavobacterium	368	3698	364	5097	8.3229			
GCA_045310675.1	GCA_054602315.1	inter_genus	Clostridium	Bradyrhizobium	388	3443	495	7168	8.3216			
GCA_002741985.1	GCA_021390235.1	inter_genus	Vibrio	Streptomyces	494	4574	583	8369	8.3211			
GCA_013350005.1	GCA_019308285.1	inter_genus	Methylocystis	Flavobacterium	364	3705	368	5097	8.3163			
GCA_027947575.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	484	7298	409	3443	8.3139			
GCA_000382005.1	GCA_020404845.1	inter_genus	Pseudoalteromonas	Streptomyces	440	4528	540	7263	8.3114			
GCA_012641725.1	GCA_020404845.1	inter_genus	Pseudoalteromonas	Streptomyces	456	4777	544	7263	8.3056			
GCA_001544215.1	GCA_030412965.1	inter_genus	Enterococcus	Nocardioides	307	2758	316	4745	8.3033	0.405585		
GCA_020404845.1	GCA_053761065.1	inter_genus	Streptomyces	Enterococcus	452	7263	370	2637	8.3030			
GCA_000372845.1	GCA_030378165.1	inter_genus	Methylocystis	Flavobacterium	365	3698	354	4966	8.2987			
GCA_000817815.1	GCA_025642175.1	inter_genus	Vibrio	Streptomyces	507	5721	575	7338	8.2855			
GCA_021390235.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	548	8369	462	3841	8.2719			
GCA_000382005.1	GCA_030412965.1	inter_genus	Pseudoalteromonas	Nocardioides	381	4528	386	4745	8.2713			
GCA_001544215.1	GCA_001611855.1	inter_genus	Enterococcus	Mycobacteroides	311	2758	300	4632	8.2679	0.405585		
GCA_001182745.2	GCA_002741985.1	inter_genus	Nocardia	Vibrio	438	6046	439	4574	8.2580			
GCA_002741985.1	GCA_042431885.1	inter_genus	Vibrio	Streptomyces	468	4574	530	7515	8.2554			
GCA_042659905.1	GCA_055396975.1	inter_genus	Flavobacterium	Symbiobacterium	320	4916	360	3322	8.2544			
GCA_000181535.1	GCA_042431885.1	inter_genus	Vibrio	Streptomyces	502	5066	536	7515	8.2505			
GCA_013350005.1	GCA_042659905.1	inter_genus	Methylocystis	Flavobacterium	353	3705	358	4916	8.2473			
GCA_042431885.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	493	7515	440	3841	8.2159			
GCA_001544215.1	GCA_020404845.1	inter_genus	Enterococcus	Streptomyces	366	2758	455	7263	8.1928			
GCA_001639065.2	GCA_025821505.1	inter_genus	Vibrio	Mycobacterium	424	5034	383	4819	8.1904			
GCA_023656565.1	GCA_053761065.1	inter_genus	Flavobacterium	Enterococcus	279	4502	305	2637	8.1804			
GCA_000382005.1	GCA_019930105.1	inter_genus	Pseudoalteromonas	Streptococcus	268	4528	247	1770	8.1772			
GCA_001611855.1	GCA_053761065.1	inter_genus	Mycobacteroides	Enterococcus	291	4632	303	2637	8.1717	0.405585		
GCA_001639065.2	GCA_010728525.1	inter_genus	Vibrio	Mycobacterium	413	5034	360	4427	8.1704			
GCA_000181535.1	GCA_001182745.2	inter_genus	Vibrio	Nocardia	477	5066	430	6046	8.1623			
GCA_000817815.1	GCA_042430785.1	inter_genus	Vibrio	Streptomyces	503	5721	561	7315	8.1620			
GCA_001544215.1	GCA_023656565.1	inter_genus	Enterococcus	Flavobacterium	312	2758	280	4502	8.1543			
GCA_008386555.1	GCA_019930105.1	inter_genus	Pseudomonas	Streptococcus	310	5389	273	1770	8.1436			
GCA_042659905.1	GCA_054602315.1	inter_genus	Flavobacterium	Bradyrhizobium	456	4916	527	7168	8.1347			
GCA_002741985.1	GCA_025821505.1	inter_genus	Vibrio	Mycobacterium	395	4574	369	4819	8.1337			
GCA_023656565.1	GCA_054602315.1	inter_genus	Flavobacterium	Bradyrhizobium	440	4502	509	7168	8.1320			
GCA_900475975.1	GCA_902459665.1	inter_genus	Streptococcus	Pandoraea	236	1779	286	4646	8.1245			
GCA_000817815.1	GCA_963924095.1	inter_genus	Vibrio	Streptomyces	507	5721	545	7236	8.1192			
GCA_001639065.2	GCA_016598615.1	inter_genus	Vibrio	Streptomyces	552	5034	647	9740	8.1156			
GCA_001400635.1	GCA_019930105.1	inter_genus	Pseudomonas	Streptococcus	305	5205	261	1770	8.1147			
GCA_019930105.1	GCA_021173085.2	inter_genus	Streptococcus	Ralstonia	251	1770	284	4826	8.1110	0.405585		
GCA_042659905.1	GCA_055383075.1	inter_genus	Flavobacterium	Symbiobacterium	317	4916	362	3457	8.1094			
GCA_045310675.1	GCA_963924095.1	inter_genus	Clostridium	Streptomyces	409	3443	457	7236	8.1094			
GCA_042431885.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	474	7515	413	3443	8.0945			
GCA_030378165.1	GCA_054602315.1	inter_genus	Flavobacterium	Bradyrhizobium	461	4966	521	7168	8.0930			
GCA_000817815.1	GCA_030412965.1	inter_genus	Vibrio	Nocardioides	425	5721	422	4745	8.0929			
GCA_027947575.1	GCA_053761065.1	inter_genus	Streptomyces	Enterococcus	440	7298	364	2637	8.0926			
GCA_039522805.1	GCA_900475975.1	inter_genus	Ralstonia	Streptococcus	271	4426	231	1779	8.0902	0.405585		
GCA_001639065.2	GCA_002086715.1	inter_genus	Vibrio	Mycobacteroides	439	5034	382	5117	8.0879			
GCA_030378165.1	GCA_055383075.1	inter_genus	Flavobacterium	Symbiobacterium	320	4966	361	3457	8.0850			
GCA_019308285.1	GCA_055383075.1	inter_genus	Flavobacterium	Symbiobacterium	329	5097	362	3457	8.0781			
GCA_012641725.1	GCA_042433635.1	inter_genus	Pseudoalteromonas	Streptomyces	434	4777	475	6482	8.0735			
GCA_002086715.1	GCA_002741985.1	inter_genus	Mycobacteroides	Vibrio	379	5117	403	4574	8.0693			
GCA_042430785.1	GCA_053761065.1	inter_genus	Streptomyces	Enterococcus	439	7315	364	2637	8.0687			
GCA_000382005.1	GCA_042433635.1	inter_genus	Pseudoalteromonas	Streptomyces	415	4528	473	6482	8.0654			
GCA_000817815.1	GCA_042431885.1	inter_genus	Vibrio	Streptomyces	504	5721	563	7515	8.0613			
GCA_001612785.1	GCA_002741985.1	inter_genus	Nocardia	Vibrio	463	6744	449	4574	8.0580			
GCA_001969825.1	GCA_023656565.1	inter_genus	Bradyrhizobium	Flavobacterium	535	7775	454	4502	8.0557			
GCA_021390235.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	517	8369	434	3443	8.0511			
GCA_000181535.1	GCA_014656275.1	inter_genus	Vibrio	Streptomyces	527	5066	605	8995	8.0506			
GCA_030378165.1	GCA_055396975.1	inter_genus	Flavobacterium	Symbiobacterium	312	4966	355	3322	8.0478			
GCA_012641725.1	GCA_027947575.1	inter_genus	Pseudoalteromonas	Streptomyces	453	4777	518	7298	8.0414			
GCA_001969825.1	GCA_045310675.1	inter_genus	Bradyrhizobium	Clostridium	500	7775	402	3443	8.0406			
GCA_002741985.1	GCA_014656275.1	inter_genus	Vibrio	Streptomyces	494	4574	597	8995	8.0404			
GCA_001401215.1	GCA_019930105.1	inter_genus	Pseudomonas	Streptococcus	304	5215	257	1770	8.0315			
GCA_019930105.1	GCA_958405935.1	inter_genus	Streptococcus	Ralstonia	252	1770	288	4962	8.0214	0.405585		
GCA_012641725.1	GCA_025642175.1	inter_genus	Pseudoalteromonas	Streptomyces	446	4777	525	7338	8.0149			
GCA_000181535.1	GCA_021390235.1	inter_genus	Vibrio	Streptomyces	514	5066	561	8369	8.0015	0.405585		
GCA_001544215.1	GCA_027947575.1	inter_genus	Enterococcus	Streptomyces	366	2758	438	7298	7.9952			
GCA_002741985.1	GCA_010728525.1	inter_genus	Vibrio	Mycobacterium	374	4574	345	4427	7.9880			
GCA_000372845.1	GCA_900475975.1	inter_genus	Methylocystis	Streptococcus	223	3698	214	1779	7.9788			
GCA_000382005.1	GCA_027947575.1	inter_genus	Pseudoalteromonas	Streptomyces	433	4528	509	7298	7.9655			
GCA_000181535.1	GCA_001418655.1	inter_genus	Vibrio	Streptomyces	526	5066	623	9368	7.9604			
GCA_001544215.1	GCA_902459535.1	inter_genus	Enterococcus	Paraburkholderia	365	2758	436	7307	7.9583	0.372583		
GCA_019308285.1	GCA_055396975.1	inter_genus	Flavobacterium	Symbiobacterium	316	5097	354	3322	7.9582			
GCA_010728525.1	GCA_053761065.1	inter_genus	Mycobacterium	Enterococcus	276	4427	286	2637	7.9558	0.405585		
GCA_000478275.1	GCA_001639065.2	inter_genus	Amycolatopsis	Vibrio	527	8170	523	5034	7.9521			
GCA_019930105.1	GCA_042432025.1	inter_genus	Streptococcus	Xanthomonas	223	1770	224	3852	7.9509	0.405585		
GCA_001418655.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	591	9368	459	3841	7.9491			
GCA_000382005.1	GCA_900475975.1	inter_genus	Pseudoalteromonas	Streptococcus	258	4528	243	1779	7.9436			
GCA_007858165.1	GCA_019930105.1	inter_genus	Pseudomonas	Streptococcus	322	5724	272	1770	7.9263			
GCA_001969825.1	GCA_045310525.1	inter_genus	Bradyrhizobium	Clostridium	512	7775	408	3841	7.9201			
GCA_014656275.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	560	8995	456	3841	7.9152			
GCA_000382005.1	GCA_001612785.1	inter_genus	Pseudoalteromonas	Nocardia	429	4528	463	6744	7.9134			
GCA_001612785.1	GCA_012641725.1	inter_genus	Nocardia	Pseudoalteromonas	468	6744	443	4777	7.9073			
GCA_000817815.1	GCA_021390235.1	inter_genus	Vibrio	Streptomyces	518	5721	595	8369	7.8992			
GCA_001639065.2	GCA_014873915.1	inter_genus	Vibrio	Amycolatopsis	528	5034	549	8602	7.8982			
GCA_013350005.1	GCA_900475975.1	inter_genus	Methylocystis	Streptococcus	222	3705	211	1779	7.8957			
GCA_001544215.1	GCA_042430785.1	inter_genus	Enterococcus	Streptomyces	356	2758	439	7315	7.8924			
GCA_001544215.1	GCA_030378165.1	inter_genus	Enterococcus	Flavobacterium	322	2758	287	4966	7.8845	0.372583		
GCA_001544215.1	GCA_001580545.1	inter_genus	Enterococcus	Paraburkholderia	352	2758	416	6983	7.8842	0.372583		
GCA_000817815.1	GCA_001611855.1	inter_genus	Vibrio	Mycobacteroides	422	5721	394	4632	7.8818			
GCA_019930105.1	GCA_021919185.1	inter_genus	Streptococcus	Xanthomonas	224	1770	219	3852	7.8798	0.405585		
GCA_000382005.1	GCA_025642175.1	inter_genus	Pseudoalteromonas	Streptomyces	418	4528	517	7338	7.8797			
GCA_001544215.1	GCA_010728525.1	inter_genus	Enterococcus	Mycobacterium	294	2758	272	4427	7.8775	0.405585		
GCA_025821505.1	GCA_045310675.1	inter_genus	Mycobacterium	Clostridium	317	4819	333	3443	7.8673			
GCA_053761065.1	GCA_963924095.1	inter_genus	Enterococcus	Streptomyces	357	2637	419	7236	7.8598			
GCA_012641725.1	GCA_042430785.1	inter_genus	Pseudoalteromonas	Streptomyces	444	4777	506	7315	7.8564			
GCA_001418655.1	GCA_002741985.1	inter_genus	Streptomyces	Vibrio	608	9368	487	4574	7.8540			
GCA_014656275.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	547	8995	429	3443	7.8469			
GCA_000817815.1	GCA_001182745.2	inter_genus	Vibrio	Nocardia	460	5721	463	6046	7.8440			
GCA_019930105.1	GCA_030412965.1	inter_genus	Streptococcus	Nocardioides	240	1770	271	4745	7.8434	0.372583		
GCA_008386555.1	GCA_900475975.1	inter_genus	Pseudomonas	Streptococcus	298	5389	264	1779	7.8404			
GCA_025642175.1	GCA_053761065.1	inter_genus	Streptomyces	Enterococcus	434	7338	348	2637	7.8396			
GCA_001418655.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	573	9368	431	3443	7.8370			
GCA_012641725.1	GCA_019930105.1	inter_genus	Pseudoalteromonas	Streptococcus	267	4777	246	1770	7.8356			
GCA_019308285.1	GCA_054602315.1	inter_genus	Flavobacterium	Bradyrhizobium	447	5097	514	7168	7.8353			
GCA_000817815.1	GCA_014656275.1	inter_genus	Vibrio	Streptomyces	525	5721	628	8995	7.8350			
GCA_001544215.1	GCA_025642175.1	inter_genus	Enterococcus	Streptomyces	353	2758	436	7338	7.8150			
GCA_000382005.1	GCA_001182745.2	inter_genus	Pseudoalteromonas	Nocardia	394	4528	432	6046	7.8116			
GCA_012641725.1	GCA_042431885.1	inter_genus	Pseudoalteromonas	Streptomyces	440	4777	520	7515	7.8100			
GCA_001182745.2	GCA_012641725.1	inter_genus	Nocardia	Pseudoalteromonas	434	6046	411	4777	7.8074			
GCA_025821505.1	GCA_053761065.1	inter_genus	Mycobacterium	Enterococcus	285	4819	297	2637	7.8058			
GCA_001544215.1	GCA_019308285.1	inter_genus	Enterococcus	Flavobacterium	318	2758	295	5097	7.8039			
GCA_010728525.1	GCA_045310675.1	inter_genus	Mycobacterium	Clostridium	296	4427	318	3443	7.8018			
GCA_012641725.1	GCA_900475975.1	inter_genus	Pseudoalteromonas	Streptococcus	261	4777	250	1779	7.7944			
GCA_019930105.1	GCA_023955645.1	inter_genus	Streptococcus	Ralstonia	249	1770	289	5136	7.7903	0.405585		
GCA_025821505.1	GCA_045310525.1	inter_genus	Mycobacterium	Clostridium	328	4819	346	3841	7.7829			
GCA_000181535.1	GCA_016598615.1	inter_genus	Vibrio	Streptomyces	531	5066	620	9740	7.7739			
GCA_001544215.1	GCA_025821505.1	inter_genus	Enterococcus	Mycobacterium	305	2758	284	4819	7.7735			
GCA_001611855.1	GCA_045310525.1	inter_genus	Mycobacteroides	Clostridium	308	4632	350	3841	7.7658			
GCA_010728525.1	GCA_045310525.1	inter_genus	Mycobacterium	Clostridium	305	4427	337	3841	7.7649			
GCA_012641725.1	GCA_963924095.1	inter_genus	Pseudoalteromonas	Streptomyces	440	4777	492	7236	7.7583			
GCA_019308285.1	GCA_053761065.1	inter_genus	Flavobacterium	Enterococcus	287	5097	313	2637	7.7580			
GCA_000382005.1	GCA_042430785.1	inter_genus	Pseudoalteromonas	Streptomyces	418	4528	500	7315	7.7514			
GCA_016598615.1	GCA_045310525.1	inter_genus	Streptomyces	Clostridium	586	9740	466	3841	7.7461			
GCA_001611855.1	GCA_045310675.1	inter_genus	Mycobacteroides	Clostridium	296	4632	329	3443	7.7399	0.405585		
GCA_000382005.1	GCA_042431885.1	inter_genus	Pseudoalteromonas	Streptomyces	417	4528	514	7515	7.7306			
GCA_030378165.1	GCA_053761065.1	inter_genus	Flavobacterium	Enterococcus	279	4966	308	2637	7.7206			
GCA_001544215.1	GCA_002086715.1	inter_genus	Enterococcus	Mycobacteroides	312	2758	296	5117	7.7206	0.405585		
GCA_000817815.1	GCA_001418655.1	inter_genus	Vibrio	Streptomyces	524	5721	640	9368	7.7142			
GCA_002086715.1	GCA_053761065.1	inter_genus	Mycobacteroides	Enterococcus	294	5117	304	2637	7.7121	0.405585		
GCA_002741985.1	GCA_016598615.1	inter_genus	Vibrio	Streptomyces	495	4574	608	9740	7.7057			
GCA_042659905.1	GCA_053761065.1	inter_genus	Flavobacterium	Enterococcus	279	4916	303	2637	7.7055			
GCA_023656565.1	GCA_900094605.1	inter_genus	Flavobacterium	Bradyrhizobium	449	4502	536	8291	7.6995			
GCA_001544215.1	GCA_003443895.1	inter_genus	Enterococcus	Paraburkholderia	345	2758	424	7231	7.6985	0.353280		
GCA_001969825.1	GCA_042659905.1	inter_genus	Bradyrhizobium	Flavobacterium	537	7775	440	4916	7.6984			
GCA_000382005.1	GCA_001611855.1	inter_genus	Pseudoalteromonas	Mycobacteroides	348	4528	357	4632	7.6965			
GCA_001544215.1	GCA_042659905.1	inter_genus	Enterococcus	Flavobacterium	313	2758	277	4916	7.6883			
GCA_001969825.1	GCA_019308285.1	inter_genus	Bradyrhizobium	Flavobacterium	539	7775	450	5097	7.6833			
GCA_000181535.1	GCA_001612785.1	inter_genus	Vibrio	Nocardia	460	5066	447	6744	7.6799			
GCA_023278185.1	GCA_023656565.1	inter_genus	Bradyrhizobium	Flavobacterium	551	8598	455	4502	7.6794			
GCA_007858165.1	GCA_900475975.1	inter_genus	Pseudomonas	Streptococcus	311	5724	265	1779	7.6769			
GCA_001969825.1	GCA_030378165.1	inter_genus	Bradyrhizobium	Flavobacterium	539	7775	439	4966	7.6760			
GCA_000478275.1	GCA_002741985.1	inter_genus	Amycolatopsis	Vibrio	502	8170	476	4574	7.6742			
GCA_001401215.1	GCA_900475975.1	inter_genus	Pseudomonas	Streptococcus	290	5215	246	1779	7.6637			
GCA_023278185.1	GCA_045310675.1	inter_genus	Bradyrhizobium	Clostridium	530	8598	392	3443	7.6572			
GCA_000382005.1	GCA_002086715.1	inter_genus	Pseudoalteromonas	Mycobacteroides	366	4528	372	5117	7.6516			
GCA_021390235.1	GCA_053761065.1	inter_genus	Streptomyces	Enterococcus	467	8369	375	2637	7.6504			
GCA_001544215.1	GCA_963924095.1	inter_genus	Enterococcus	Streptomyces	353	2758	411	7236	7.6446			
GCA_053761065.1	GCA_902459535.1	inter_genus	Enterococcus	Paraburkholderia	341	2637	418	7307	7.6327	0.372583		
GCA_001400635.1	GCA_900475975.1	inter_genus	Pseudomonas	Streptococcus	285	5205	248	1779	7.6317			
GCA_023278185.1	GCA_045310525.1	inter_genus	Bradyrhizobium	Clostridium	541	8598	408	3841	7.6292			
GCA_001639065.2	GCA_042653945.1	inter_genus	Vibrio	Streptomyces	553	5034	647	10714	7.6200			
GCA_001580545.1	GCA_053761065.1	inter_genus	Paraburkholderia	Enterococcus	402	6983	331	2637	7.6195	0.372583		
GCA_001182745.2	GCA_045310675.1	inter_genus	Nocardia	Clostridium	359	6046	364	3443	7.6193	0.405585		
GCA_030378165.1	GCA_900094605.1	inter_genus	Flavobacterium	Bradyrhizobium	458	4966	552	8291	7.6186			
GCA_042432025.1	GCA_900475975.1	inter_genus	Xanthomonas	Streptococcus	219	3852	210	1779	7.6185	0.405585		
GCA_019930105.1	GCA_042647405.1	inter_genus	Streptococcus	Xanthomonas	229	1770	221	4138	7.6168	0.405585		
GCA_001611855.1	GCA_012641725.1	inter_genus	Mycobacteroides	Pseudoalteromonas	357	4632	359	4777	7.6097			
GCA_014656275.1	GCA_053761065.1	inter_genus	Streptomyces	Enterococcus	507	8995	378	2637	7.6083			
GCA_001182745.2	GCA_045310525.1	inter_genus	Nocardia	Clostridium	370	6046	382	3841	7.6059	0.405585		
GCA_000817815.1	GCA_001612785.1	inter_genus	Vibrio	Nocardia	467	5721	481	6744	7.6053	0.405585		
GCA_042659905.1	GCA_900094605.1	inter_genus	Flavobacterium	Bradyrhizobium	451	4916	553	8291	7.6020			
GCA_001418655.1	GCA_012641725.1	inter_genus	Streptomyces	Pseudoalteromonas	601	9368	473	4777	7.5928			
GCA_012641725.1	GCA_021390235.1	inter_genus	Pseudoalteromonas	Streptomyces	457	4777	541	8369	7.5917			
GCA_000817815.1	GCA_016598615.1	inter_genus	Vibrio	Streptomyces	530	5721	643	9740	7.5868			
GCA_000382005.1	GCA_010728525.1	inter_genus	Pseudoalteromonas	Mycobacterium	351	4528	328	4427	7.5824			
GCA_012641725.1	GCA_014656275.1	inter_genus	Pseudoalteromonas	Streptomyces	474	4777	570	8995	7.5806			
GCA_002086715.1	GCA_012641725.1	inter_genus	Mycobacteroides	Pseudoalteromonas	374	5117	376	4777	7.5804			
GCA_016598615.1	GCA_045310675.1	inter_genus	Streptomyces	Clostridium	563	9740	436	3443	7.5779			
GCA_023278185.1	GCA_030378165.1	inter_genus	Bradyrhizobium	Flavobacterium	567	8598	460	4966	7.5715			
GCA_001182745.2	GCA_053761065.1	inter_genus	Nocardia	Enterococcus	327	6046	330	2637	7.5665			
GCA_001544215.1	GCA_042431885.1	inter_genus	Enterococcus	Streptomyces	354	2758	423	7515	7.5635			
GCA_013087605.1	GCA_019930105.1	inter_genus	Rhizobium	Streptococcus	402	6988	260	1770	7.5588			
GCA_000817815.1	GCA_002086715.1	inter_genus	Vibrio	Mycobacteroides	424	5721	395	5117	7.5567			
GCA_001182745.2	GCA_001544215.1	inter_genus	Nocardia	Enterococcus	326	6046	339	2758	7.5534			
GCA_000817815.1	GCA_025821505.1	inter_genus	Vibrio	Mycobacterium	410	5721	386	4819	7.5522			
GCA_001612785.1	GCA_045310525.1	inter_genus	Nocardia	Clostridium	400	6744	399	3841	7.5484			
GCA_000181535.1	GCA_000478275.1	inter_genus	Vibrio	Amycolatopsis	497	5066	502	8170	7.5476			
GCA_001611855.1	GCA_019930105.1	inter_genus	Mycobacteroides	Streptococcus	241	4632	242	1770	7.5445	0.405585		
GCA_019308285.1	GCA_023278185.1	inter_genus	Flavobacterium	Bradyrhizobium	464	5097	569	8598	7.5429			
GCA_021173085.2	GCA_900475975.1	inter_genus	Ralstonia	Streptococcus	263	4826	235	1779	7.5397	0.405585		
GCA_000382005.1	GCA_963924095.1	inter_genus	Pseudoalteromonas	Streptomyces	410	4528	476	7236	7.5315			
GCA_042431885.1	GCA_053761065.1	inter_genus	Streptomyces	Enterococcus	414	7515	349	2637	7.5158			
GCA_000478275.1	GCA_000817815.1	inter_genus	Amycolatopsis	Vibrio	539	8170	504	5721	7.5085			
GCA_010728525.1	GCA_019930105.1	inter_genus	Mycobacterium	Streptococcus	238	4427	227	1770	7.5036	0.405585		
GCA_001612785.1	GCA_045310675.1	inter_genus	Nocardia	Clostridium	385	6744	379	3443	7.4998	0.405585		
GCA_002741985.1	GCA_014873915.1	inter_genus	Vibrio	Amycolatopsis	478	4574	510	8602	7.4985			
GCA_014873915.1	GCA_045310525.1	inter_genus	Amycolatopsis	Clostridium	497	8602	435	3841	7.4902			
GCA_045310675.1	GCA_900094605.1	inter_genus	Clostridium	Bradyrhizobium	388	3443	489	8291	7.4740			
GCA_003064125.1	GCA_019930105.1	inter_genus	Xanthomonas	Streptococcus	220	4202	226	1770	7.4682	0.405585		
GCA_000181535.1	GCA_001611855.1	inter_genus	Vibrio	Mycobacteroides	390	5066	334	4632	7.4655			
GCA_021919185.1	GCA_900475975.1	inter_genus	Xanthomonas	Streptococcus	209	3852	211	1779	7.4587	0.405585		
GCA_000181535.1	GCA_014873915.1	inter_genus	Vibrio	Amycolatopsis	499	5066	519	8602	7.4481			
GCA_012641725.1	GCA_016598615.1	inter_genus	Pseudoalteromonas	Streptomyces	488	4777	593	9740	7.4464			
GCA_010728525.1	GCA_012641725.1	inter_genus	Mycobacterium	Pseudoalteromonas	326	4427	359	4777	7.4424			
GCA_023278185.1	GCA_042659905.1	inter_genus	Bradyrhizobium	Flavobacterium	557	8598	448	4916	7.4367			
GCA_000382005.1	GCA_021390235.1	inter_genus	Pseudoalteromonas	Streptomyces	427	4528	532	8369	7.4358			
GCA_019308285.1	GCA_900094605.1	inter_genus	Flavobacterium	Bradyrhizobium	451	5097	544	8291	7.4320			
GCA_045310525.1	GCA_900094605.1	inter_genus	Clostridium	Bradyrhizobium	401	3841	500	8291	7.4266			
GCA_019930105.1	GCA_046118665.1	inter_genus	Streptococcus	Rhizobium	258	1770	406	7171	7.4265			
GCA_012641725.1	GCA_014873915.1	inter_genus	Pseudoalteromonas	Amycolatopsis	465	4777	528	8602	7.4221			
GCA_023656565.1	GCA_030412915.1	inter_genus	Flavobacterium	Nocardioides	302	4502	334	4078	7.4126			
GCA_019930105.1	GCA_025821505.1	inter_genus	Streptococcus	Mycobacterium	237	1770	251	4819	7.4063	0.405585		
GCA_030412965.1	GCA_900475975.1	inter_genus	Nocardioides	Streptococcus	257	4745	226	1779	7.4034	0.372583		
GCA_900475975.1	GCA_958405935.1	inter_genus	Streptococcus	Ralstonia	232	1779	267	4962	7.4025	0.405585		
